Value,Cohort,Universe,HHType,Population,SystemPath,ProjectID,ReportRow,ReportID
5,10,10,0,15,-1,1553,53,12345
1,10,10,0,15,-1,1555,53,12345
1,10,10,0,15,-1,1557,53,12345
1,10,10,0,15,-1,1563,53,12345
7,10,10,0,18,-1,1546,53,12345
1,10,10,0,18,-1,1547,53,12345
3,10,10,0,18,-1,1548,53,12345
3,10,10,0,18,-1,1550,53,12345
24,10,10,0,18,-1,1552,53,12345
8,10,10,0,18,-1,1553,53,12345
1,10,10,0,18,-1,1555,53,12345
2,10,10,0,18,-1,1557,53,12345
2,10,10,0,18,-1,1559,53,12345
1,10,10,0,18,-1,1561,53,12345
2,10,10,0,18,-1,1563,53,12345
2,10,10,0,19,-1,1555,53,12345
1,10,10,0,19,-1,1557,53,12345
1,10,10,1,0,-1,1544,53,12345
12,10,10,1,0,-1,1546,53,12345
1,10,10,1,0,-1,1547,53,12345
9,10,10,1,0,-1,1548,53,12345
8,10,10,1,0,-1,1550,53,12345
43,10,10,1,0,-1,1551,53,12345
24,10,10,1,0,-1,1552,53,12345
22,10,10,1,0,-1,1553,53,12345
11,10,10,1,0,-1,1555,53,12345
6,10,10,1,0,-1,1557,53,12345
2,10,10,1,0,-1,1558,53,12345
20,10,10,1,0,-1,1559,53,12345
1,10,10,1,0,-1,1560,53,12345
8,10,10,1,0,-1,1561,53,12345
4,10,10,1,0,-1,1562,53,12345
11,10,10,1,0,-1,1563,53,12345
1,10,10,1,10,-1,1544,53,12345
6,10,10,1,10,-1,1555,53,12345
2,10,10,1,10,-1,1557,53,12345
5,10,10,1,10,-1,1559,53,12345
2,10,10,1,10,-1,1562,53,12345
3,10,10,1,11,-1,1555,53,12345
1,10,10,1,11,-1,1557,53,12345
15,10,10,1,11,-1,1559,53,12345
1,10,10,1,11,-1,1560,53,12345
2,10,10,1,11,-1,1562,53,12345
1,10,10,1,13,-1,1548,53,12345
43,10,10,1,13,-1,1551,53,12345
3,10,10,1,13,-1,1552,53,12345
22,10,10,1,13,-1,1553,53,12345
6,10,10,1,13,-1,1557,53,12345
11,10,10,1,13,-1,1563,53,12345
12,10,10,1,14,-1,1546,53,12345
1,10,10,1,14,-1,1547,53,12345
8,10,10,1,14,-1,1548,53,12345
8,10,10,1,14,-1,1550,53,12345
21,10,10,1,14,-1,1552,53,12345
2,10,10,1,14,-1,1555,53,12345
2,10,10,1,14,-1,1558,53,12345
8,10,10,1,14,-1,1561,53,12345
7,10,10,1,15,-1,1546,53,12345
2,10,10,1,15,-1,1548,53,12345
5,10,10,1,15,-1,1553,53,12345
1,10,10,1,15,-1,1555,53,12345
1,10,10,1,15,-1,1557,53,12345
1,10,10,1,15,-1,1563,53,12345
7,10,10,1,18,-1,1546,53,12345
1,10,10,1,18,-1,1547,53,12345
3,10,10,1,18,-1,1548,53,12345
3,10,10,1,18,-1,1550,53,12345
24,10,10,1,18,-1,1552,53,12345
8,10,10,1,18,-1,1553,53,12345
1,10,10,1,18,-1,1555,53,12345
2,10,10,1,18,-1,1557,53,12345
2,10,10,1,18,-1,1559,53,12345
1,10,10,1,18,-1,1561,53,12345
2,10,10,1,18,-1,1563,53,12345
2,10,10,1,19,-1,1555,53,12345
1,10,10,1,19,-1,1557,53,12345
6,10,10,1,34,-1,1546,53,12345
3,10,10,1,34,-1,1548,53,12345
1,10,10,1,34,-1,1550,53,12345
34,10,10,1,34,-1,1551,53,12345
10,10,10,1,34,-1,1552,53,12345
14,10,10,1,34,-1,1553,53,12345
2,10,10,1,34,-1,1557,53,12345
4,10,10,1,34,-1,1561,53,12345
8,10,10,1,34,-1,1563,53,12345
7,10,10,2,0,-1,1553,53,12345
2,10,10,2,0,-1,1555,53,12345
13,10,10,2,0,-1,1558,53,12345
9,10,10,2,0,-1,1560,53,12345
7,10,10,2,13,-1,1553,53,12345
4,10,10,2,13,-1,1560,53,12345
1,10,10,99,0,-1,1546,53,12345
24,10,11,0,0,-1,,53,12345
1,10,11,0,13,-1,,53,12345
9,10,11,0,15,-1,,53,12345
11,10,11,0,18,-1,,53,12345
23,10,11,1,0,-1,,53,12345
1,10,11,1,10,-1,,53,12345
1,10,11,1,13,-1,,53,12345
21,10,11,1,14,-1,,53,12345
9,10,11,1,15,-1,,53,12345
11,10,11,1,18,-1,,53,12345
9,10,11,1,34,-1,,53,12345
1,10,11,99,0,-1,,53,12345
6,10,12,0,0,-1,,53,12345
6,10,12,0,13,-1,,53,12345
1,10,12,0,15,-1,,53,12345
2,10,12,0,18,-1,,53,12345
1,10,12,0,19,-1,,53,12345
6,10,12,1,0,-1,,53,12345
2,10,12,1,10,-1,,53,12345
1,10,12,1,11,-1,,53,12345
6,10,12,1,13,-1,,53,12345
1,10,12,1,15,-1,,53,12345
2,10,12,1,18,-1,,53,12345
1,10,12,1,19,-1,,53,12345
2,10,12,1,34,-1,,53,12345
68,10,13,0,0,-1,,53,12345
15,10,13,0,13,-1,,53,12345
1,10,13,0,15,-1,,53,12345
5,10,13,0,18,-1,,53,12345
46,10,13,1,0,-1,,53,12345
7,10,13,1,10,-1,,53,12345
18,10,13,1,11,-1,,53,12345
11,10,13,1,13,-1,,53,12345
10,10,13,1,14,-1,,53,12345
1,10,13,1,15,-1,,53,12345
5,10,13,1,18,-1,,53,12345
12,10,13,1,34,-1,,53,12345
22,10,13,2,0,-1,,53,12345
4,10,13,2,13,-1,,53,12345
42,10,14,0,0,-1,,53,12345
29,10,14,0,13,-1,,53,12345
6,10,14,0,15,-1,,53,12345
9,10,14,0,18,-1,,53,12345
2,10,14,0,19,-1,,53,12345
33,10,14,1,0,-1,,53,12345
6,10,14,1,10,-1,,53,12345
3,10,14,1,11,-1,,53,12345
22,10,14,1,13,-1,,53,12345
2,10,14,1,14,-1,,53,12345
6,10,14,1,15,-1,,53,12345
9,10,14,1,18,-1,,53,12345
2,10,14,1,19,-1,,53,12345
14,10,14,1,34,-1,,53,12345
9,10,14,2,0,-1,,53,12345
7,10,14,2,13,-1,,53,12345
75,10,15,0,0,-1,,53,12345
46,10,15,0,13,-1,,53,12345
27,10,15,0,18,-1,,53,12345
75,10,15,1,0,-1,,53,12345
46,10,15,1,13,-1,,53,12345
29,10,15,1,14,-1,,53,12345
27,10,15,1,18,-1,,53,12345
45,10,15,1,34,-1,,53,12345
98,10,16,0,0,-1,,53,12345
22,10,16,0,13,-1,,53,12345
11,10,16,0,15,-1,,53,12345
18,10,16,0,18,-1,,53,12345
1,10,16,0,19,-1,,53,12345
75,10,16,1,0,-1,,53,12345
10,10,16,1,10,-1,,53,12345
19,10,16,1,11,-1,,53,12345
18,10,16,1,13,-1,,53,12345
31,10,16,1,14,-1,,53,12345
11,10,16,1,15,-1,,53,12345
18,10,16,1,18,-1,,53,12345
1,10,16,1,19,-1,,53,12345
23,10,16,1,34,-1,,53,12345
22,10,16,2,0,-1,,53,12345
4,10,16,2,13,-1,,53,12345
1,10,16,99,0,-1,,53,12345
12,11,10,0,0,-1,1546,53,12345
2,11,10,0,0,-1,1547,53,12345
10,11,10,0,0,-1,1548,53,12345
8,11,10,0,0,-1,1550,53,12345
47,11,10,0,0,-1,1551,53,12345
26,11,10,0,0,-1,1552,53,12345
35,11,10,0,0,-1,1553,53,12345
15,11,10,0,0,-1,1555,53,12345
6,11,10,0,0,-1,1557,53,12345
17,11,10,0,0,-1,1558,53,12345
22,11,10,0,0,-1,1559,53,12345
8,11,10,0,0,-1,1560,53,12345
8,11,10,0,0,-1,1561,53,12345
4,11,10,0,0,-1,1562,53,12345
10,11,10,0,0,-1,1563,53,12345
1,11,10,0,13,-1,1548,53,12345
47,11,10,0,13,-1,1551,53,12345
3,11,10,0,13,-1,1552,53,12345
35,11,10,0,13,-1,1553,53,12345
6,11,10,0,13,-1,1557,53,12345
10,11,10,0,13,-1,1563,53,12345
6,11,10,0,15,-1,1546,53,12345
3,11,10,0,15,-1,1548,53,12345
2,11,10,0,15,-1,1552,53,12345
8,11,10,0,15,-1,1553,53,12345
6,11,10,0,18,-1,1546,53,12345
2,11,10,0,18,-1,1547,53,12345
4,11,10,0,18,-1,1548,53,12345
3,11,10,0,18,-1,1550,53,12345
26,11,10,0,18,-1,1552,53,12345
10,11,10,0,18,-1,1553,53,12345
2,11,10,0,18,-1,1559,53,12345
1,11,10,0,18,-1,1561,53,12345
1,11,10,0,18,-1,1563,53,12345
1,11,10,0,19,-1,1553,53,12345
2,11,10,0,19,-1,1555,53,12345
1,11,10,0,19,-1,1557,53,12345
12,11,10,1,0,-1,1546,53,12345
2,11,10,1,0,-1,1547,53,12345
10,11,10,1,0,-1,1548,53,12345
8,11,10,1,0,-1,1550,53,12345
47,11,10,1,0,-1,1551,53,12345
26,11,10,1,0,-1,1552,53,12345
21,11,10,1,0,-1,1553,53,12345
13,11,10,1,0,-1,1555,53,12345
6,11,10,1,0,-1,1557,53,12345
1,11,10,1,0,-1,1558,53,12345
22,11,10,1,0,-1,1559,53,12345
1,11,10,1,0,-1,1560,53,12345
8,11,10,1,0,-1,1561,53,12345
4,11,10,1,0,-1,1562,53,12345
10,11,10,1,0,-1,1563,53,12345
7,11,10,1,10,-1,1555,53,12345
5,11,10,1,10,-1,1557,53,12345
5,11,10,1,10,-1,1559,53,12345
3,11,10,1,10,-1,1562,53,12345
4,11,10,1,11,-1,1555,53,12345
17,11,10,1,11,-1,1559,53,12345
1,11,10,1,11,-1,1560,53,12345
1,11,10,1,11,-1,1562,53,12345
1,11,10,1,13,-1,1548,53,12345
47,11,10,1,13,-1,1551,53,12345
3,11,10,1,13,-1,1552,53,12345
21,11,10,1,13,-1,1553,53,12345
6,11,10,1,13,-1,1557,53,12345
10,11,10,1,13,-1,1563,53,12345
12,11,10,1,14,-1,1546,53,12345
2,11,10,1,14,-1,1547,53,12345
9,11,10,1,14,-1,1548,53,12345
8,11,10,1,14,-1,1550,53,12345
23,11,10,1,14,-1,1552,53,12345
2,11,10,1,14,-1,1555,53,12345
1,11,10,1,14,-1,1558,53,12345
8,11,10,1,14,-1,1561,53,12345
6,11,10,1,15,-1,1546,53,12345
3,11,10,1,15,-1,1548,53,12345
2,11,10,1,15,-1,1552,53,12345
8,11,10,1,15,-1,1553,53,12345
6,11,10,1,18,-1,1546,53,12345
2,11,10,1,18,-1,1547,53,12345
4,11,10,1,18,-1,1548,53,12345
3,11,10,1,18,-1,1550,53,12345
26,11,10,1,18,-1,1552,53,12345
10,11,10,1,18,-1,1553,53,12345
2,11,10,1,18,-1,1559,53,12345
1,11,10,1,18,-1,1561,53,12345
1,11,10,1,18,-1,1563,53,12345
1,11,10,1,19,-1,1553,53,12345
2,11,10,1,19,-1,1555,53,12345
1,11,10,1,19,-1,1557,53,12345
6,11,10,1,34,-1,1546,53,12345
4,11,10,1,34,-1,1548,53,12345
1,11,10,1,34,-1,1550,53,12345
36,11,10,1,34,-1,1551,53,12345
11,11,10,1,34,-1,1552,53,12345
12,11,10,1,34,-1,1553,53,12345
1,11,10,1,34,-1,1557,53,12345
4,11,10,1,34,-1,1561,53,12345
7,11,10,1,34,-1,1563,53,12345
14,11,10,2,0,-1,1553,53,12345
2,11,10,2,0,-1,1555,53,12345
16,11,10,2,0,-1,1558,53,12345
7,11,10,2,0,-1,1560,53,12345
14,11,10,2,13,-1,1553,53,12345
24,11,11,0,0,-1,,53,12345
1,11,11,0,13,-1,,53,12345
9,11,11,0,15,-1,,53,12345
12,11,11,0,18,-1,,53,12345
24,11,11,1,0,-1,,53,12345
1,11,11,1,13,-1,,53,12345
23,11,11,1,14,-1,,53,12345
9,11,11,1,15,-1,,53,12345
12,11,11,1,18,-1,,53,12345
10,11,11,1,34,-1,,53,12345
6,11,12,0,0,-1,,53,12345
6,11,12,0,13,-1,,53,12345
1,11,12,0,19,-1,,53,12345
6,11,12,1,0,-1,,53,12345
5,11,12,1,10,-1,,53,12345
6,11,12,1,13,-1,,53,12345
1,11,12,1,19,-1,,53,12345
1,11,12,1,34,-1,,53,12345
69,11,13,0,0,-1,,53,12345
10,11,13,0,13,-1,,53,12345
4,11,13,0,18,-1,,53,12345
46,11,13,1,0,-1,,53,12345
8,11,13,1,10,-1,,53,12345
19,11,13,1,11,-1,,53,12345
10,11,13,1,13,-1,,53,12345
9,11,13,1,14,-1,,53,12345
4,11,13,1,18,-1,,53,12345
11,11,13,1,34,-1,,53,12345
23,11,13,2,0,-1,,53,12345
50,11,14,0,0,-1,,53,12345
35,11,14,0,13,-1,,53,12345
8,11,14,0,15,-1,,53,12345
10,11,14,0,18,-1,,53,12345
3,11,14,0,19,-1,,53,12345
34,11,14,1,0,-1,,53,12345
7,11,14,1,10,-1,,53,12345
4,11,14,1,11,-1,,53,12345
21,11,14,1,13,-1,,53,12345
2,11,14,1,14,-1,,53,12345
8,11,14,1,15,-1,,53,12345
10,11,14,1,18,-1,,53,12345
3,11,14,1,19,-1,,53,12345
12,11,14,1,34,-1,,53,12345
16,11,14,2,0,-1,,53,12345
14,11,14,2,13,-1,,53,12345
81,11,15,0,0,-1,,53,12345
50,11,15,0,13,-1,,53,12345
2,11,15,0,15,-1,,53,12345
29,11,15,0,18,-1,,53,12345
81,11,15,1,0,-1,,53,12345
50,11,15,1,13,-1,,53,12345
31,11,15,1,14,-1,,53,12345
2,11,15,1,15,-1,,53,12345
29,11,15,1,18,-1,,53,12345
48,11,15,1,34,-1,,53,12345
99,11,16,0,0,-1,,53,12345
17,11,16,0,13,-1,,53,12345
9,11,16,0,15,-1,,53,12345
16,11,16,0,18,-1,,53,12345
1,11,16,0,19,-1,,53,12345
76,11,16,1,0,-1,,53,12345
13,11,16,1,10,-1,,53,12345
19,11,16,1,11,-1,,53,12345
17,11,16,1,13,-1,,53,12345
32,11,16,1,14,-1,,53,12345
9,11,16,1,15,-1,,53,12345
16,11,16,1,18,-1,,53,12345
1,11,16,1,19,-1,,53,12345
22,11,16,1,34,-1,,53,12345
23,11,16,2,0,-1,,53,12345
1,12,10,0,0,-1,1544,53,12345
14,12,10,0,0,-1,1546,53,12345
7,12,10,0,0,-1,1548,53,12345
8,12,10,0,0,-1,1550,53,12345
43,12,10,0,0,-1,1551,53,12345
25,12,10,0,0,-1,1552,53,12345
28,12,10,0,0,-1,1553,53,12345
15,12,10,0,0,-1,1555,53,12345
4,12,10,0,0,-1,1557,53,12345
11,12,10,0,0,-1,1558,53,12345
19,12,10,0,0,-1,1559,53,12345
4,12,10,0,0,-1,1560,53,12345
10,12,10,0,0,-1,1561,53,12345
7,12,10,0,0,-1,1562,53,12345
9,12,10,0,0,-1,1563,53,12345
1,12,10,0,13,-1,1548,53,12345
43,12,10,0,13,-1,1551,53,12345
2,12,10,0,13,-1,1552,53,12345
28,12,10,0,13,-1,1553,53,12345
4,12,10,0,13,-1,1557,53,12345
9,12,10,0,13,-1,1563,53,12345
6,12,10,0,15,-1,1546,53,12345
1,12,10,0,15,-1,1548,53,12345
3,12,10,0,15,-1,1552,53,12345
1,12,10,0,15,-1,1553,53,12345
1,12,10,0,15,-1,1561,53,12345
2,12,10,0,15,-1,1562,53,12345
7,12,10,0,18,-1,1546,53,12345
2,12,10,0,18,-1,1548,53,12345
3,12,10,0,18,-1,1550,53,12345
25,12,10,0,18,-1,1552,53,12345
5,12,10,0,18,-1,1553,53,12345
5,12,10,0,18,-1,1558,53,12345
2,12,10,0,18,-1,1559,53,12345
2,12,10,0,18,-1,1561,53,12345
2,12,10,0,18,-1,1562,53,12345
2,12,10,0,19,-1,1555,53,12345
1,12,10,0,19,-1,1557,53,12345
1,12,10,1,0,-1,1544,53,12345
14,12,10,1,0,-1,1546,53,12345
7,12,10,1,0,-1,1548,53,12345
8,12,10,1,0,-1,1550,53,12345
43,12,10,1,0,-1,1551,53,12345
25,12,10,1,0,-1,1552,53,12345
17,12,10,1,0,-1,1553,53,12345
15,12,10,1,0,-1,1555,53,12345
4,12,10,1,0,-1,1557,53,12345
1,12,10,1,0,-1,1558,53,12345
19,12,10,1,0,-1,1559,53,12345
10,12,10,1,0,-1,1561,53,12345
7,12,10,1,0,-1,1562,53,12345
9,12,10,1,0,-1,1563,53,12345
1,12,10,1,10,-1,1544,53,12345
7,12,10,1,10,-1,1555,53,12345
2,12,10,1,10,-1,1557,53,12345
5,12,10,1,10,-1,1559,53,12345
1,12,10,1,10,-1,1561,53,12345
4,12,10,1,10,-1,1562,53,12345
7,12,10,1,11,-1,1555,53,12345
1,12,10,1,11,-1,1557,53,12345
14,12,10,1,11,-1,1559,53,12345
3,12,10,1,11,-1,1562,53,12345
1,12,10,1,13,-1,1548,53,12345
43,12,10,1,13,-1,1551,53,12345
2,12,10,1,13,-1,1552,53,12345
17,12,10,1,13,-1,1553,53,12345
4,12,10,1,13,-1,1557,53,12345
9,12,10,1,13,-1,1563,53,12345
14,12,10,1,14,-1,1546,53,12345
6,12,10,1,14,-1,1548,53,12345
8,12,10,1,14,-1,1550,53,12345
23,12,10,1,14,-1,1552,53,12345
1,12,10,1,14,-1,1555,53,12345
1,12,10,1,14,-1,1558,53,12345
9,12,10,1,14,-1,1561,53,12345
6,12,10,1,15,-1,1546,53,12345
1,12,10,1,15,-1,1548,53,12345
3,12,10,1,15,-1,1552,53,12345
1,12,10,1,15,-1,1553,53,12345
1,12,10,1,15,-1,1561,53,12345
2,12,10,1,15,-1,1562,53,12345
7,12,10,1,18,-1,1546,53,12345
2,12,10,1,18,-1,1548,53,12345
3,12,10,1,18,-1,1550,53,12345
25,12,10,1,18,-1,1552,53,12345
5,12,10,1,18,-1,1553,53,12345
2,12,10,1,18,-1,1559,53,12345
2,12,10,1,18,-1,1561,53,12345
2,12,10,1,18,-1,1562,53,12345
2,12,10,1,19,-1,1555,53,12345
1,12,10,1,19,-1,1557,53,12345
7,12,10,1,34,-1,1546,53,12345
4,12,10,1,34,-1,1548,53,12345
1,12,10,1,34,-1,1550,53,12345
31,12,10,1,34,-1,1551,53,12345
10,12,10,1,34,-1,1552,53,12345
12,12,10,1,34,-1,1553,53,12345
1,12,10,1,34,-1,1557,53,12345
5,12,10,1,34,-1,1561,53,12345
6,12,10,1,34,-1,1563,53,12345
11,12,10,2,0,-1,1553,53,12345
10,12,10,2,0,-1,1558,53,12345
4,12,10,2,0,-1,1560,53,12345
11,12,10,2,13,-1,1553,53,12345
5,12,10,2,18,-1,1558,53,12345
22,12,11,0,0,-1,,53,12345
1,12,11,0,13,-1,,53,12345
7,12,11,0,15,-1,,53,12345
9,12,11,0,18,-1,,53,12345
22,12,11,1,0,-1,,53,12345
1,12,11,1,10,-1,,53,12345
1,12,11,1,13,-1,,53,12345
20,12,11,1,14,-1,,53,12345
7,12,11,1,15,-1,,53,12345
9,12,11,1,18,-1,,53,12345
11,12,11,1,34,-1,,53,12345
4,12,12,0,0,-1,,53,12345
4,12,12,0,13,-1,,53,12345
1,12,12,0,19,-1,,53,12345
4,12,12,1,0,-1,,53,12345
2,12,12,1,10,-1,,53,12345
1,12,12,1,11,-1,,53,12345
4,12,12,1,13,-1,,53,12345
1,12,12,1,19,-1,,53,12345
1,12,12,1,34,-1,,53,12345
60,12,13,0,0,-1,,53,12345
9,12,13,0,13,-1,,53,12345
3,12,13,0,15,-1,,53,12345
11,12,13,0,18,-1,,53,12345
46,12,13,1,0,-1,,53,12345
10,12,13,1,10,-1,,53,12345
17,12,13,1,11,-1,,53,12345
9,12,13,1,13,-1,,53,12345
10,12,13,1,14,-1,,53,12345
3,12,13,1,15,-1,,53,12345
6,12,13,1,18,-1,,53,12345
11,12,13,1,34,-1,,53,12345
14,12,13,2,0,-1,,53,12345
5,12,13,2,18,-1,,53,12345
43,12,14,0,0,-1,,53,12345
28,12,14,0,13,-1,,53,12345
1,12,14,0,15,-1,,53,12345
5,12,14,0,18,-1,,53,12345
2,12,14,0,19,-1,,53,12345
32,12,14,1,0,-1,,53,12345
7,12,14,1,10,-1,,53,12345
7,12,14,1,11,-1,,53,12345
17,12,14,1,13,-1,,53,12345
1,12,14,1,14,-1,,53,12345
1,12,14,1,15,-1,,53,12345
5,12,14,1,18,-1,,53,12345
2,12,14,1,19,-1,,53,12345
12,12,14,1,34,-1,,53,12345
11,12,14,2,0,-1,,53,12345
11,12,14,2,13,-1,,53,12345
76,12,15,0,0,-1,,53,12345
45,12,15,0,13,-1,,53,12345
3,12,15,0,15,-1,,53,12345
28,12,15,0,18,-1,,53,12345
76,12,15,1,0,-1,,53,12345
45,12,15,1,13,-1,,53,12345
31,12,15,1,14,-1,,53,12345
3,12,15,1,15,-1,,53,12345
28,12,15,1,18,-1,,53,12345
42,12,15,1,34,-1,,53,12345
86,12,16,0,0,-1,,53,12345
14,12,16,0,13,-1,,53,12345
10,12,16,0,15,-1,,53,12345
20,12,16,0,18,-1,,53,12345
1,12,16,0,19,-1,,53,12345
72,12,16,1,0,-1,,53,12345
13,12,16,1,10,-1,,53,12345
18,12,16,1,11,-1,,53,12345
14,12,16,1,13,-1,,53,12345
30,12,16,1,14,-1,,53,12345
10,12,16,1,15,-1,,53,12345
15,12,16,1,18,-1,,53,12345
1,12,16,1,19,-1,,53,12345
23,12,16,1,34,-1,,53,12345
14,12,16,2,0,-1,,53,12345
5,12,16,2,18,-1,,53,12345
1,13,10,0,0,-1,1544,53,12345
14,13,10,0,0,-1,1546,53,12345
5,13,10,0,0,-1,1548,53,12345
8,13,10,0,0,-1,1550,53,12345
40,13,10,0,0,-1,1551,53,12345
25,13,10,0,0,-1,1552,53,12345
13,13,10,0,0,-1,1553,53,12345
18,13,10,0,0,-1,1555,53,12345
16,13,10,0,0,-1,1556,53,12345
4,13,10,0,0,-1,1557,53,12345
13,13,10,0,0,-1,1558,53,12345
16,13,10,0,0,-1,1559,53,12345
4,13,10,0,0,-1,1560,53,12345
10,13,10,0,0,-1,1561,53,12345
6,13,10,0,0,-1,1562,53,12345
9,13,10,0,0,-1,1563,53,12345
40,13,10,0,13,-1,1551,53,12345
2,13,10,0,13,-1,1552,53,12345
12,13,10,0,13,-1,1553,53,12345
4,13,10,0,13,-1,1557,53,12345
9,13,10,0,13,-1,1563,53,12345
7,13,10,0,15,-1,1546,53,12345
1,13,10,0,15,-1,1548,53,12345
4,13,10,0,15,-1,1552,53,12345
1,13,10,0,15,-1,1553,53,12345
2,13,10,0,15,-1,1561,53,12345
1,13,10,0,15,-1,1562,53,12345
8,13,10,0,18,-1,1546,53,12345
1,13,10,0,18,-1,1548,53,12345
3,13,10,0,18,-1,1550,53,12345
25,13,10,0,18,-1,1552,53,12345
2,13,10,0,18,-1,1553,53,12345
6,13,10,0,18,-1,1558,53,12345
2,13,10,0,18,-1,1559,53,12345
3,13,10,0,18,-1,1561,53,12345
1,13,10,0,18,-1,1562,53,12345
1,13,10,0,19,-1,1546,53,12345
2,13,10,0,19,-1,1555,53,12345
3,13,10,0,19,-1,1556,53,12345
1,13,10,0,19,-1,1557,53,12345
1,13,10,0,19,-1,1561,53,12345
1,13,10,1,0,-1,1544,53,12345
14,13,10,1,0,-1,1546,53,12345
5,13,10,1,0,-1,1548,53,12345
8,13,10,1,0,-1,1550,53,12345
40,13,10,1,0,-1,1551,53,12345
25,13,10,1,0,-1,1552,53,12345
11,13,10,1,0,-1,1553,53,12345
18,13,10,1,0,-1,1555,53,12345
5,13,10,1,0,-1,1556,53,12345
4,13,10,1,0,-1,1557,53,12345
2,13,10,1,0,-1,1558,53,12345
16,13,10,1,0,-1,1559,53,12345
10,13,10,1,0,-1,1561,53,12345
6,13,10,1,0,-1,1562,53,12345
9,13,10,1,0,-1,1563,53,12345
1,13,10,1,10,-1,1544,53,12345
8,13,10,1,10,-1,1555,53,12345
2,13,10,1,10,-1,1557,53,12345
4,13,10,1,10,-1,1559,53,12345
1,13,10,1,10,-1,1561,53,12345
4,13,10,1,10,-1,1562,53,12345
9,13,10,1,11,-1,1555,53,12345
1,13,10,1,11,-1,1557,53,12345
12,13,10,1,11,-1,1559,53,12345
1,13,10,1,11,-1,1562,53,12345
40,13,10,1,13,-1,1551,53,12345
2,13,10,1,13,-1,1552,53,12345
10,13,10,1,13,-1,1553,53,12345
4,13,10,1,13,-1,1557,53,12345
9,13,10,1,13,-1,1563,53,12345
14,13,10,1,14,-1,1546,53,12345
5,13,10,1,14,-1,1548,53,12345
8,13,10,1,14,-1,1550,53,12345
23,13,10,1,14,-1,1552,53,12345
1,13,10,1,14,-1,1553,53,12345
1,13,10,1,14,-1,1555,53,12345
5,13,10,1,14,-1,1556,53,12345
2,13,10,1,14,-1,1558,53,12345
9,13,10,1,14,-1,1561,53,12345
1,13,10,1,14,-1,1562,53,12345
7,13,10,1,15,-1,1546,53,12345
1,13,10,1,15,-1,1548,53,12345
4,13,10,1,15,-1,1552,53,12345
1,13,10,1,15,-1,1553,53,12345
2,13,10,1,15,-1,1561,53,12345
1,13,10,1,15,-1,1562,53,12345
8,13,10,1,18,-1,1546,53,12345
1,13,10,1,18,-1,1548,53,12345
3,13,10,1,18,-1,1550,53,12345
25,13,10,1,18,-1,1552,53,12345
2,13,10,1,18,-1,1553,53,12345
1,13,10,1,18,-1,1558,53,12345
2,13,10,1,18,-1,1559,53,12345
3,13,10,1,18,-1,1561,53,12345
1,13,10,1,18,-1,1562,53,12345
1,13,10,1,19,-1,1546,53,12345
2,13,10,1,19,-1,1555,53,12345
1,13,10,1,19,-1,1557,53,12345
1,13,10,1,19,-1,1561,53,12345
5,13,10,1,34,-1,1546,53,12345
3,13,10,1,34,-1,1548,53,12345
1,13,10,1,34,-1,1550,53,12345
29,13,10,1,34,-1,1551,53,12345
9,13,10,1,34,-1,1552,53,12345
5,13,10,1,34,-1,1553,53,12345
5,13,10,1,34,-1,1561,53,12345
6,13,10,1,34,-1,1563,53,12345
2,13,10,2,0,-1,1553,53,12345
11,13,10,2,0,-1,1556,53,12345
11,13,10,2,0,-1,1558,53,12345
4,13,10,2,0,-1,1560,53,12345
2,13,10,2,12,-1,1556,53,12345
2,13,10,2,13,-1,1553,53,12345
5,13,10,2,18,-1,1558,53,12345
3,13,10,2,19,-1,1556,53,12345
20,13,11,0,0,-1,,53,12345
8,13,11,0,15,-1,,53,12345
9,13,11,0,18,-1,,53,12345
1,13,11,0,19,-1,,53,12345
20,13,11,1,0,-1,,53,12345
1,13,11,1,10,-1,,53,12345
19,13,11,1,14,-1,,53,12345
8,13,11,1,15,-1,,53,12345
9,13,11,1,18,-1,,53,12345
1,13,11,1,19,-1,,53,12345
8,13,11,1,34,-1,,53,12345
4,13,12,0,0,-1,,53,12345
4,13,12,0,13,-1,,53,12345
1,13,12,0,19,-1,,53,12345
4,13,12,1,0,-1,,53,12345
2,13,12,1,10,-1,,53,12345
1,13,12,1,11,-1,,53,12345
4,13,12,1,13,-1,,53,12345
1,13,12,1,19,-1,,53,12345
58,13,13,0,0,-1,,53,12345
9,13,13,0,13,-1,,53,12345
3,13,13,0,15,-1,,53,12345
12,13,13,0,18,-1,,53,12345
1,13,13,0,19,-1,,53,12345
43,13,13,1,0,-1,,53,12345
9,13,13,1,10,-1,,53,12345
13,13,13,1,11,-1,,53,12345
9,13,13,1,13,-1,,53,12345
12,13,13,1,14,-1,,53,12345
3,13,13,1,15,-1,,53,12345
7,13,13,1,18,-1,,53,12345
1,13,13,1,19,-1,,53,12345
11,13,13,1,34,-1,,53,12345
15,13,13,2,0,-1,,53,12345
5,13,13,2,18,-1,,53,12345
47,13,14,0,0,-1,,53,12345
12,13,14,0,13,-1,,53,12345
1,13,14,0,15,-1,,53,12345
2,13,14,0,18,-1,,53,12345
5,13,14,0,19,-1,,53,12345
34,13,14,1,0,-1,,53,12345
8,13,14,1,10,-1,,53,12345
9,13,14,1,11,-1,,53,12345
10,13,14,1,13,-1,,53,12345
7,13,14,1,14,-1,,53,12345
1,13,14,1,15,-1,,53,12345
2,13,14,1,18,-1,,53,12345
