RowTotal,Stat,ReturnTime,HHType,HHChronic,HHVet,HHDisability,HHFleeingDV,HoHRace,HoHEthnicity,HHAdult,HHChild,HHNoDOB,HHAdultAge,HHParent,ESTStatus,ESTGeography,ESTLivingSit,ESTDestination,ESTChronic,ESTVet,ESTDisability,ESTFleeingDV,ESTAC3Plus,ESTAdultAge,ESTParent,RRHStatus,RRHMoveIn,RRHGeography,RRHLivingSit,RRHDestination,RRHPreMoveInDays,RRHChronic,RRHVet,RRHDisability,RRHFleeingDV,RRHAC3Plus,RRHAdultAge,RRHParent,PSHStatus,PSHMoveIn,PSHGeography,PSHLivingSit,PSHDestination,PSHHousedDays,PSHChronic,PSHVet,PSHDisability,PSHFleeingDV,PSHAC3Plus,PSHAdultAge,PSHParent,ESDays,THDays,ESTDays,RRHPSHPreMoveInDays,RRHHousedDays,SystemDaysNotPSHHoused,SystemHomelessDays,Other3917Days,TotalHomelessDays,SystemPath,ESTAHAR,RRHAHAR,PSHAHAR,ReportID
1,1,-1,1,1,1,1,0,5,0,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,0,2,2,-1,365,1,1,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,365,0,365,365,1094,1094,4,0,0,0,12345
1,1,-1,1,1,1,1,0,5,0,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,2,1,2,180,1,1,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,180,7,180,180,1094,1095,4,0,1,0,12345
1,1,-1,1,1,1,1,0,5,0,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,2,1,5,30,1,1,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,90,90,30,1094,1094,4,0,1,0,12345
1,1,-1,1,1,1,1,0,5,0,2,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,0,2,1,-1,180,1,1,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,180,0,180,180,1095,1095,4,0,0,0,12345
1,1,-1,1,1,1,1,0,5,0,2,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,0,2,5,-1,180,1,1,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,180,0,180,180,1094,1094,4,0,0,0,12345
1,1,-1,1,1,1,1,0,5,1,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,2,1,4,60,1,1,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,60,30,90,60,1094,1094,4,0,1,0,12345
1,1,-1,1,1,1,1,0,5,1,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,0,2,2,-1,365,1,1,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,365,0,365,365,1094,1094,4,0,0,0,12345
1,1,-1,1,2,0,0,0,3,0,1,0,0,24,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,1,1,1,-1,180,0,0,0,0,0,24,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,180,180,365,180,1094,1094,4,0,1,0,12345
1,1,-1,1,2,0,0,0,3,0,1,0,0,24,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,1,1,2,-1,0,0,0,0,0,0,24,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,365,365,0,1094,1094,4,0,1,0,12345
1,1,-1,1,2,0,0,0,3,0,1,0,0,25,0,21,2,2,-1,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,180,0,180,0,0,180,180,1095,1095,1,1,0,0,12345
1,1,-1,1,2,0,0,0,3,0,1,0,0,55,0,21,2,12,-1,0,0,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,730,1094,1,1,0,0,12345
2,1,-1,1,2,0,0,0,3,1,1,0,0,18,0,21,2,1,-1,0,0,0,0,0,18,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,30,30,0,0,30,30,1094,1094,2,1,0,0,12345
1,1,-1,1,2,0,0,0,3,1,1,0,0,18,0,21,2,1,-1,0,0,0,0,0,18,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,90,90,0,0,90,90,1094,1095,2,1,0,0,12345
1,1,-1,1,2,0,0,0,3,1,1,0,0,24,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,1,2,3,0,0,0,0,0,0,24,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,180,180,0,1094,1094,4,0,1,0,12345
1,1,-1,1,2,0,0,0,3,1,1,0,0,24,0,21,2,2,-1,0,0,0,0,0,24,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,365,365,0,0,365,365,730,1094,2,1,0,0,12345
1,1,-1,1,2,0,0,0,3,1,2,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,1,2,2,-1,0,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,180,180,0,1094,1094,4,0,1,0,12345
1,1,-1,1,2,0,0,0,5,0,1,0,0,24,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,1,1,2,-1,0,0,0,0,0,0,24,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,180,180,0,1094,1094,4,0,1,0,12345
1,1,-1,1,2,0,0,0,5,0,1,0,0,24,0,22,2,1,5,0,0,0,0,0,24,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,60,60,0,0,60,60,1095,1095,2,1,0,0,12345
1,1,-1,1,2,0,0,0,5,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,0,2,2,3,90,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,90,0,90,90,1094,1094,4,0,0,0,12345
1,1,-1,1,2,0,0,0,5,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,0,2,2,4,60,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,60,0,60,60,1095,1095,4,0,0,0,12345
1,1,-1,1,2,0,0,0,5,0,1,0,0,55,0,21,2,2,-1,0,0,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,180,180,0,0,180,180,1095,1095,2,1,0,0,12345
1,1,-1,1,2,0,0,0,5,0,1,0,0,55,0,22,2,2,3,0,0,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,90,0,90,0,0,90,90,1094,1094,1,1,0,0,12345
1,1,-1,1,2,0,0,0,5,1,1,0,0,18,0,22,2,1,2,0,0,0,0,0,18,0,21,1,1,4,-1,0,0,0,0,0,0,18,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,180,180,0,180,365,180,1095,1095,6,1,1,0,12345
1,1,-1,1,2,0,0,0,5,1,1,0,0,18,0,22,2,1,13,0,0,0,0,0,18,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,365,365,0,0,365,365,1094,1094,2,1,0,0,12345
1,1,-1,1,2,0,0,0,5,1,1,0,0,24,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,1,1,2,-1,0,0,0,0,0,0,24,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,180,180,0,1095,1095,4,0,1,0,12345
1,1,-1,1,2,0,0,0,5,1,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,1,2,2,-1,0,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,180,180,0,1094,1094,4,0,1,0,12345
1,1,-1,1,2,0,0,0,35,0,1,0,0,18,0,21,2,2,-1,0,0,0,0,0,18,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,365,365,0,0,365,365,1094,1095,2,1,0,0,12345
1,1,-1,1,2,0,0,0,35,0,1,0,0,55,0,22,2,1,12,0,0,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,180,0,180,0,0,180,180,1095,1095,1,1,0,0,12345
1,1,-1,1,2,0,0,0,99,0,1,0,0,55,0,21,2,1,-1,0,0,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,365,0,365,0,0,365,365,1095,1095,1,1,0,0,12345
1,1,-1,1,2,0,0,0,99,1,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,1,2,2,-1,0,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,180,180,0,1094,1094,4,0,1,0,12345
1,1,-1,1,2,1,0,0,3,0,1,0,0,18,0,22,2,1,3,0,1,0,0,0,18,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,365,0,365,0,0,365,365,1095,1095,1,1,0,0,12345
1,1,-1,1,2,1,0,0,3,0,1,0,0,18,0,22,2,1,10,0,1,0,0,0,18,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,0,60,60,1094,1094,1,1,0,0,12345
1,1,-1,1,2,1,0,0,3,0,1,0,0,18,0,22,2,1,13,0,1,0,0,0,18,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,0,60,60,1095,1095,1,1,0,0,12345
1,1,-1,1,2,1,0,0,3,0,1,0,0,18,0,22,2,1,99,0,1,0,0,0,18,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,1095,1095,1,1,0,0,12345
1,1,-1,1,2,1,0,0,3,0,1,0,0,24,0,22,2,1,99,0,1,0,0,0,24,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,1095,1095,1,1,0,0,12345
1,1,-1,1,2,1,0,0,3,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,21,1,2,1,-1,3,0,1,0,0,0,25,0,0,0,0,0,0,0,0,1094,1094,8,0,0,1,12345
1,1,-1,1,2,1,0,0,3,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,21,1,2,1,-1,12,0,1,0,0,0,25,0,0,0,0,0,0,0,0,1094,1094,8,0,0,1,12345
1,1,-1,1,2,1,0,0,3,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,0,2,1,-1,180,0,1,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,180,0,180,180,1095,1095,4,0,0,0,12345
1,1,-1,1,2,1,0,0,3,0,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,1,2,16,-1,30,0,1,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,30,60,30,1095,1095,4,0,1,0,12345
1,1,-1,1,2,1,0,0,3,0,2,0,0,25,1,0,-1,-1,-1,0,0,0,0,0,-1,0,21,0,2,1,-1,90,0,1,0,0,0,25,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,90,0,90,90,1094,1094,4,0,0,0,12345
1,1,-1,1,2,1,0,0,3,0,2,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,0,2,2,-1,30,0,1,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,0,30,30,1094,1094,4,0,0,0,12345
1,1,-1,1,2,1,0,0,3,1,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,2,1,3,365,0,1,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,365,90,365,365,1095,1095,4,0,1,0,12345
1,1,-1,1,2,1,0,0,3,1,1,0,0,25,0,21,2,1,-1,0,1,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,180,0,180,0,0,180,180,1094,1094,1,1,0,0,12345
1,1,-1,1,2,1,0,0,3,1,2,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,0,2,2,-1,30,0,1,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,0,30,30,1094,1094,4,0,0,0,12345
1,1,-1,1,2,1,0,0,4,0,2,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,0,2,1,-1,180,0,1,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,180,0,180,180,1094,1094,4,0,0,0,12345
1,1,-1,1,2,1,0,0,5,0,1,0,0,18,0,22,2,2,99,0,1,0,0,0,18,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,1094,1094,1,1,0,0,12345
1,1,-1,1,2,1,0,0,5,0,1,0,0,24,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,2,2,4,30,0,1,0,0,0,24,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,90,90,30,1095,1095,4,0,1,0,12345
1,1,-1,1,2,1,0,0,5,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,0,2,1,-1,365,0,1,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,365,0,365,365,1095,1095,4,0,0,0,12345
1,1,-1,1,2,1,0,0,5,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,0,2,2,-1,7,0,1,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,7,0,7,7,1094,1094,4,0,0,0,12345
1,1,-1,1,2,1,0,0,5,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,0,2,2,-1,60,0,1,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,60,0,60,60,1094,1094,4,0,0,0,12345
1,1,-1,1,2,1,0,0,5,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,0,2,2,-1,90,0,1,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,90,0,90,90,1094,1094,4,0,0,0,12345
1,1,-1,1,2,1,0,0,5,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,1,2,1,-1,60,0,1,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,60,180,180,60,1094,1094,4,0,1,0,12345
1,1,-1,1,2,1,0,0,5,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,1,2,1,-1,90,0,1,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,90,90,180,90,1094,1094,4,0,1,0,12345
1,1,-1,1,2,1,0,0,5,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,2,1,11,90,0,1,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,90,30,180,90,1094,1094,4,0,1,0,12345
1,1,-1,1,2,1,0,0,5,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,2,1,15,90,0,1,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,90,30,180,90,1094,1094,4,0,1,0,12345
1,1,-1,1,2,1,0,0,5,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,2,2,3,7,0,1,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,7,90,90,7,1094,1094,4,0,1,0,12345
1,1,-1,1,2,1,0,0,5,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,2,2,3,60,0,1,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,60,30,60,60,1094,1094,4,0,1,0,12345
1,1,-1,1,2,1,0,0,5,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,2,2,3,90,0,1,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,90,180,365,90,1094,1094,4,0,1,0,12345
1,1,-1,1,2,1,0,0,5,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,2,2,3,180,0,1,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,180,90,365,180,1094,1094,4,0,1,0,12345
1,1,-1,1,2,1,0,0,5,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,2,2,4,7,0,1,0,0,0,25,0,21,1,2,2,-1,12,0,1,0,0,0,25,0,0,0,0,7,30,30,7,1095,1095,11,0,1,1,12345
2,1,-1,1,2,1,0,0,5,0,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,0,2,1,-1,90,0,1,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,90,0,90,90,1094,1094,4,0,0,0,12345
1,1,-1,1,2,1,0,0,5,0,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,0,2,1,-1,180,0,1,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,180,0,180,180,1094,1094,4,0,0,0,12345
1,1,-1,1,2,1,0,0,5,0,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,0,2,1,-1,365,0,1,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,365,0,365,365,1094,1094,4,0,0,0,12345
1,1,-1,1,2,1,0,0,5,0,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,0,2,1,-1,365,0,1,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,365,0,365,365,1095,1095,4,0,0,0,12345
1,1,-1,1,2,1,0,0,5,0,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,1,2,1,-1,7,0,1,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,7,60,60,7,1094,1094,4,0,1,0,12345
1,1,-1,1,2,1,0,0,5,0,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,2,1,3,60,0,1,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,60,30,90,60,1094,1094,4,0,1,0,12345
1,1,-1,1,2,1,0,0,5,0,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,2,1,3,60,0,1,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,60,60,90,60,730,1094,4,0,1,0,12345
1,1,-1,1,2,1,0,0,5,0,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,2,1,3,90,0,1,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,90,90,180,90,1094,1094,4,0,1,0,12345
1,1,-1,1,2,1,0,0,5,0,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,2,1,3,180,0,1,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,180,60,180,180,1094,1094,4,0,1,0,12345
1,1,-1,1,2,1,0,0,5,0,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,2,1,3,365,0,1,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,365,30,365,365,1094,1094,4,0,1,0,12345
1,1,-1,1,2,1,0,0,5,0,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,2,2,3,7,0,1,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,7,90,90,7,1094,1094,4,0,1,0,12345
1,1,-1,1,2,1,0,0,5,0,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,2,2,3,7,0,1,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,7,90,180,7,1095,1095,4,0,1,0,12345
1,1,-1,1,2,1,0,0,5,0,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,2,2,3,30,0,1,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,60,90,30,1094,1094,4,0,1,0,12345
1,1,-1,1,2,1,0,0,5,0,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,2,2,4,30,0,1,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,60,60,30,1095,1095,4,0,1,0,12345
1,1,-1,1,2,1,0,0,5,0,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,2,16,3,7,0,1,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,7,180,180,7,1094,1094,4,0,1,0,12345
1,1,-1,1,2,1,0,0,5,0,2,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,0,2,1,-1,60,0,1,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,60,0,60,60,1094,1094,4,0,0,0,12345
1,1,-1,1,2,1,0,0,5,0,2,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,0,2,1,-1,365,0,1,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,365,0,365,365,1094,1095,4,0,0,0,12345
1,1,-1,1,2,1,0,0,5,0,2,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,0,2,2,7,180,0,1,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,180,0,180,180,1094,1094,4,0,0,0,12345
1,1,-1,1,2,1,0,0,5,0,3,0,0,25,1,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,2,2,3,30,0,1,0,0,0,25,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,30,60,30,1094,1094,4,0,1,0,12345
1,1,-1,1,2,1,0,0,5,1,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,1,2,1,-1,30,0,1,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,180,180,30,1094,1094,4,0,1,0,12345
1,1,-1,1,2,1,0,0,5,1,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,2,1,3,30,0,1,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,60,90,30,1094,1094,4,0,1,0,12345
1,1,-1,1,2,1,0,0,5,1,2,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,0,2,2,-1,30,0,1,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,0,30,30,1094,1094,4,0,0,0,12345
1,1,-1,1,2,1,0,1,5,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,2,2,3,60,0,1,0,1,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,60,7,60,60,1094,1094,4,0,1,0,12345
1,1,-1,1,2,1,0,1,5,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,2,2,3,90,0,1,0,1,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,90,90,180,90,1094,1095,4,0,1,0,12345
1,1,-1,2,0,0,0,0,5,0,1,1,0,25,0,21,2,16,-1,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,30,30,0,0,30,30,0,30,2,1,0,0,12345
1,1,-1,2,0,0,0,0,5,0,1,1,0,25,0,21,2,16,-1,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,90,90,0,0,90,90,0,90,2,1,0,0,12345
1,1,-1,2,0,0,0,0,5,0,1,1,0,25,1,22,2,16,3,0,0,0,0,0,25,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,365,365,0,0,365,365,0,365,2,1,0,0,12345
1,1,-1,2,0,0,0,0,5,0,1,1,0,25,1,22,2,16,8,0,0,0,0,0,25,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,90,90,0,0,90,90,0,90,2,1,0,0,12345
1,1,-1,2,0,0,0,0,5,0,1,2,0,25,1,22,2,99,3,0,0,0,0,0,25,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,365,365,0,0,365,365,0,365,2,1,0,0,12345
1,1,-1,2,0,0,0,0,99,1,2,1,0,25,1,0,-1,-1,-1,0,0,0,0,0,-1,0,21,1,2,8,-1,0,0,0,0,0,0,25,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,180,180,0,0,0,4,0,1,0,12345
1,1,-1,2,0,0,0,0,99,99,1,1,0,25,0,21,2,16,-1,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,90,90,0,0,90,90,0,90,2,1,0,0,12345
1,1,-1,2,0,0,0,1,3,1,1,2,0,25,1,0,-1,-1,-1,0,0,0,0,0,-1,0,21,1,2,5,-1,7,0,0,0,1,0,25,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,7,90,90,7,0,7,4,0,1,0,12345
