"RowTotal","Stat","ReturnTime","HHType","HHChronic","HHVet","HHDisability","HHFleeingDV","HoHRace","HoHEthnicity","HHAdult","HHChild","HHNoDOB","HHAdultAge","HHParent","ESTStatus","ESTGeography","ESTLivingSit","ESTDestination","ESTChronic","ESTVet","ESTDisability","ESTFleeingDV","ESTAC3Plus","ESTAdultAge","ESTParent","RRHStatus","RRHMoveIn","RRHGeography","RRHLivingSit","RRHDestination","RRHPreMoveInDays","RRHChronic","RRHVet","RRHDisability","RRHFleeingDV","RRHAC3Plus","RRHAdultAge","RRHParent","PSHStatus","PSHMoveIn","PSHGeography","PSHLivingSit","PSHDestination","PSHHousedDays","PSHChronic","PSHVet","PSHDisability","PSHFleeingDV","PSHAC3Plus","PSHAdultAge","PSHParent","ESDays","THDays","ESTDays","RRHPSHPreMoveInDays","RRHHousedDays","SystemDaysNotPSHHoused","SystemHomelessDays","Other3917Days","TotalHomelessDays","SystemPath","ESTAHAR","RRHAHAR","PSHAHAR","ReportID"
1,1,-1,99,0,0,0,0,99,99,0,0,3,-1,1,0,-1,-1,-1,0,0,0,0,0,-1,0,21,1,2,2,-1,30,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,180,180,30,180,365,4,0,1,0,12345
1,1,-1,99,0,0,0,0,99,99,0,0,3,-1,1,0,-1,-1,-1,0,0,0,0,0,-1,0,21,1,2,2,-1,60,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,60,180,365,60,60,180,4,0,1,0,12345
1,1,-1,99,0,0,0,0,99,99,0,0,3,-1,1,21,2,2,-1,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,180,0,180,0,0,180,180,7,180,1,1,0,0,12345
1,1,-1,99,0,0,0,0,99,99,0,0,3,-1,1,22,2,1,2,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,0,60,60,7,60,1,1,0,0,12345
1,1,-1,99,0,0,0,0,99,99,0,0,3,-1,1,22,2,1,2,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,0,60,60,547,730,1,1,0,0,12345
1,1,-1,99,0,0,0,0,99,99,0,0,3,-1,1,22,2,1,13,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,365,547,1,1,0,0,12345
1,1,-1,99,0,0,0,0,99,99,0,0,3,-1,1,22,2,2,4,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,90,0,90,0,0,90,90,90,180,1,1,0,0,12345
1,1,-1,99,0,0,0,0,99,99,0,0,3,-1,1,22,2,2,11,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,30,30,1,1,0,0,12345
1,1,-1,99,0,0,0,0,99,99,0,0,3,-1,1,22,2,7,1,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,0,60,60,7,60,1,1,0,0,12345
1,1,-1,99,0,0,0,0,99,99,0,0,3,-1,1,22,2,7,2,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,90,0,90,0,0,90,90,30,90,1,1,0,0,12345
1,1,-1,99,0,0,0,0,99,99,0,0,3,-1,1,22,2,7,4,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,90,180,1,1,0,0,12345
1,1,-1,99,0,0,0,0,99,99,0,0,3,-1,1,22,2,7,4,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,0,60,60,0,60,1,1,0,0,12345
1,1,-1,99,0,0,0,0,99,99,0,0,3,-1,1,22,2,7,11,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,7,7,1,1,0,0,12345
1,1,-1,99,0,0,0,0,99,99,0,0,3,-1,1,22,2,7,11,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,180,180,1,1,0,0,12345
1,1,-1,99,0,0,0,0,99,99,0,0,3,-1,1,22,2,7,11,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,365,547,1,1,0,0,12345
1,1,-1,99,0,0,0,0,99,99,0,0,3,-1,1,22,2,7,13,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,547,547,1,1,0,0,12345
1,1,-1,99,0,0,0,0,99,99,0,0,3,-1,1,22,2,8,2,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,90,0,90,0,0,90,90,180,365,1,1,0,0,12345
1,1,-1,99,0,0,0,0,99,99,0,0,3,-1,1,22,2,8,3,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,90,180,1,1,0,0,12345
1,1,-1,99,0,0,0,0,99,99,0,0,3,-1,1,22,2,8,4,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,90,90,1,1,0,0,12345
1,1,-1,99,0,0,0,0,99,99,0,0,3,-1,1,22,2,8,5,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,0,60,60,60,180,1,1,0,0,12345
1,1,-1,99,0,0,0,0,99,99,0,0,3,-1,1,22,2,11,4,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,365,365,1,1,0,0,12345
1,1,-1,99,0,0,0,0,99,99,0,1,1,-1,1,0,-1,-1,-1,0,0,0,0,0,-1,0,21,1,2,2,-1,30,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,180,365,30,90,180,4,0,1,0,12345
1,1,-1,99,0,0,0,0,99,99,0,1,1,-1,1,21,2,1,-1,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,30,60,1,1,0,0,12345
1,1,-1,99,0,0,0,0,99,99,0,1,1,-1,1,22,2,1,5,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,90,90,1,1,0,0,12345
1,1,-1,99,0,0,0,0,99,99,0,1,1,-1,1,22,2,1,5,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,365,365,1,1,0,0,12345
1,1,-1,99,0,0,0,0,99,99,0,1,1,-1,1,22,2,1,14,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,547,547,1,1,0,0,12345
1,1,-1,99,0,0,0,0,99,99,0,1,1,-1,1,22,2,7,5,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,365,365,1,1,0,0,12345
1,1,-1,99,0,0,0,0,99,99,0,1,1,-1,1,22,2,7,13,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,30,30,1,1,0,0,12345
1,1,-1,99,0,0,0,0,99,99,0,1,1,-1,1,22,2,7,13,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,180,180,1,1,0,0,12345
1,1,-1,99,0,0,0,0,99,99,0,1,2,-1,1,22,2,1,13,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,180,180,1,1,0,0,12345
1,1,-1,99,0,0,0,0,99,99,0,1,2,-1,1,22,2,7,11,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,365,365,1,1,0,0,12345
1,1,-1,99,0,0,0,0,99,99,0,2,1,-1,1,22,2,1,5,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,547,547,1,1,0,0,12345
1,1,-1,99,0,0,0,0,99,99,0,2,1,-1,1,22,2,2,11,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,7,7,1,1,0,0,12345
1,1,-1,99,0,0,0,0,99,99,0,2,1,-1,1,22,2,7,99,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,547,547,1,1,0,0,12345
1,1,-1,99,0,0,0,0,99,99,0,2,2,-1,1,22,2,8,99,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,547,547,1,1,0,0,12345
1,1,-1,99,0,0,0,0,99,99,0,2,3,-1,1,22,2,1,9,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,365,365,1,1,0,0,12345
1,1,-1,99,0,0,0,0,99,99,0,2,3,-1,1,22,2,2,5,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,0,7,1,1,0,0,12345
1,1,-1,99,0,0,0,0,99,99,0,2,3,-1,1,22,2,2,13,0,0,0,0,0,-1,1,21,1,2,2,-1,30,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,30,180,180,30,365,365,5,1,1,0,12345
1,1,-1,99,0,0,0,0,99,99,0,3,1,-1,1,22,2,1,5,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,1095,1095,1,1,0,0,12345
1,1,-1,99,0,0,0,0,99,99,0,3,2,-1,1,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,2,1,4,30,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,180,180,30,1094,1094,4,0,1,0,12345
1,1,-1,99,0,0,0,0,99,99,0,3,3,-1,1,22,2,2,2,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,0,60,60,60,180,1,1,0,0,12345
1,1,-1,99,0,0,0,1,99,99,0,0,1,-1,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,1,2,2,-1,90,0,0,0,1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,90,7,90,90,365,365,4,0,1,0,12345
1,1,-1,99,0,0,0,1,99,99,0,0,1,-1,0,22,2,1,3,0,0,0,1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,60,90,1,1,0,0,12345
1,1,-1,99,0,0,0,1,99,99,0,0,1,-1,0,22,2,7,5,0,0,0,1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,0,7,1,1,0,0,12345
1,1,-1,99,0,0,1,0,99,99,0,0,1,-1,0,21,2,1,-1,0,0,1,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,547,547,1,1,0,0,12345
1,1,-1,99,0,0,1,0,99,99,0,0,1,-1,0,22,2,2,14,0,0,1,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,30,60,1,1,0,0,12345
1,1,-1,99,0,0,1,0,99,99,0,0,2,-1,1,21,2,1,-1,0,0,1,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,547,547,1,1,0,0,12345
1,1,-1,99,0,0,1,0,99,99,0,0,2,-1,1,21,2,7,-1,0,0,1,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,180,180,1,1,0,0,12345
1,1,-1,99,0,0,1,0,99,99,0,0,2,-1,1,22,2,1,4,0,0,1,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,60,60,1,1,0,0,12345
1,1,-1,99,0,0,1,0,99,99,0,0,2,-1,1,22,2,1,5,0,0,1,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,90,0,90,0,0,90,90,365,547,1,1,0,0,12345
1,1,-1,99,0,0,1,0,99,99,0,0,2,-1,1,22,2,1,11,0,0,1,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,0,30,1,1,0,0,12345
1,1,-1,99,0,0,1,0,99,99,0,0,2,-1,1,22,2,4,6,0,0,1,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,0,30,1,1,0,0,12345
1,1,-1,99,0,0,1,0,99,99,0,0,2,-1,1,22,2,7,2,0,0,1,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,90,0,90,0,0,90,90,30,180,1,1,0,0,12345
1,1,-1,99,0,0,1,0,99,99,0,0,2,-1,1,22,2,7,4,0,0,1,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,0,60,60,7,60,1,1,0,0,12345
1,1,-1,99,0,0,1,0,99,99,0,0,2,-1,1,22,2,7,4,0,0,1,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,90,0,90,0,0,90,90,0,90,1,1,0,0,12345
1,1,-1,99,0,0,1,0,99,99,0,0,2,-1,1,22,2,7,11,0,0,1,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,547,547,1,1,0,0,12345
1,1,-1,99,0,0,1,0,99,99,0,0,2,-1,1,22,2,7,14,0,0,1,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,90,180,1,1,0,0,12345
1,1,-1,99,0,0,1,0,99,99,0,0,2,-1,1,22,2,16,99,0,0,1,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,30,60,1,1,0,0,12345
1,1,-1,99,0,0,1,0,99,99,0,0,3,-1,1,21,2,1,-1,0,0,1,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,90,180,1,1,0,0,12345
1,1,-1,99,0,0,1,0,99,99,0,0,3,-1,1,22,2,1,10,0,0,1,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,0,60,60,547,547,1,1,0,0,12345
1,1,-1,99,0,0,1,0,99,99,0,0,3,-1,1,22,2,2,1,0,0,1,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,90,0,90,0,0,90,90,60,180,1,1,0,0,12345
1,1,-1,99,0,0,1,0,99,99,0,0,3,-1,1,22,2,2,2,0,0,1,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,0,60,60,180,180,1,1,0,0,12345
1,1,-1,99,0,0,1,0,99,99,0,0,3,-1,1,22,2,7,2,0,0,1,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,0,60,60,90,180,1,1,0,0,12345
1,1,-1,99,0,0,1,0,99,99,0,0,3,-1,1,22,2,7,4,0,0,1,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,30,60,1,1,0,0,12345
1,1,-1,99,0,0,1,0,99,99,0,0,3,-1,1,22,2,7,11,0,0,1,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,0,60,60,547,547,1,1,0,0,12345
1,1,-1,99,0,0,1,0,99,99,0,0,3,-1,1,22,2,8,4,0,0,1,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,0,60,60,180,180,1,1,0,0,12345
1,1,-1,99,0,0,1,0,99,99,0,0,3,-1,1,22,2,8,10,0,0,1,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,7,30,1,1,0,0,12345
1,1,-1,99,0,0,1,0,99,99,0,1,1,-1,1,22,2,2,5,0,0,1,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,0,30,1,1,0,0,12345
1,1,-1,99,0,0,1,0,99,99,0,1,1,-1,1,22,2,7,2,0,0,1,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,0,60,60,0,60,1,1,0,0,12345
1,1,-1,99,0,0,1,0,99,99,0,1,1,-1,1,22,2,8,5,0,0,1,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,0,60,60,30,60,1,1,0,0,12345
1,1,-1,99,0,0,1,0,99,99,0,1,2,-1,1,22,2,16,99,0,0,1,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,365,365,1,1,0,0,12345
1,1,-1,99,0,0,1,0,99,99,0,1,3,-1,1,22,2,12,13,0,0,1,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,30,30,1,1,0,0,12345
1,1,-1,99,0,0,1,0,99,99,0,2,1,-1,1,22,2,5,5,0,0,1,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,180,180,1,1,0,0,12345
1,1,-1,99,0,0,1,0,99,99,0,3,1,-1,1,0,-1,-1,-1,0,0,0,0,0,-1,0,21,1,2,2,-1,60,0,0,1,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,60,365,365,60,90,180,4,0,1,0,12345
1,1,-1,99,0,0,1,0,99,99,0,3,2,-1,1,0,-1,-1,-1,0,0,0,0,0,-1,0,21,1,2,2,-1,30,0,0,1,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,90,90,30,547,547,4,0,1,0,12345
1,2,60,3,0,0,0,0,2,0,0,1,0,-1,0,22,2,7,13,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,0,7,1,1,0,0,12345
1,2,60,99,0,0,0,0,99,99,0,0,1,-1,0,22,2,7,11,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,0,7,1,1,0,0,12345
1,2,60,99,0,0,0,0,99,99,0,0,1,-1,0,22,2,13,99,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,0,7,1,1,0,0,12345
1,2,90,99,0,0,0,0,99,99,0,0,1,-1,0,22,2,7,5,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,0,7,1,1,0,0,12345
1,2,180,99,0,0,0,0,99,99,0,0,1,-1,0,22,2,7,5,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,0,7,1,1,0,0,12345
1,2,180,99,0,0,0,0,99,99,0,0,1,-1,0,22,2,15,99,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,0,60,60,0,60,1,1,0,0,12345
1,2,365,3,0,0,0,0,0,0,0,1,0,-1,0,22,2,7,5,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,0,7,1,1,0,0,12345
1,2,365,3,0,0,0,0,2,0,0,1,0,-1,0,22,2,7,99,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,0,7,1,1,0,0,12345
1,2,365,3,0,0,0,0,2,0,0,1,0,-1,0,22,2,7,99,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,0,30,1,1,0,0,12345
1,2,365,3,0,0,0,0,2,0,0,1,0,-1,0,22,2,13,7,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,30,30,1,1,0,0,12345
1,2,365,3,0,0,0,0,6,0,0,1,0,-1,0,22,2,7,7,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,0,7,1,1,0,0,12345
1,2,365,3,0,0,0,0,6,0,0,1,0,-1,0,22,2,8,9,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,0,30,1,1,0,0,12345
1,2,547,99,0,0,0,0,99,99,0,0,1,-1,0,22,2,7,5,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,0,7,1,1,0,0,12345
1,2,547,99,0,0,0,0,99,99,0,0,1,-1,0,22,2,7,99,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,0,30,1,1,0,0,12345
1,2,547,99,0,0,0,0,99,99,0,1,3,-1,1,22,2,8,14,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,180,0,180,0,0,180,180,30,180,1,1,0,0,12345
1,2,730,3,0,0,0,0,2,0,0,1,0,-1,0,22,2,8,7,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,0,30,1,1,0,0,12345
1,2,730,99,0,0,0,0,99,99,0,3,2,-1,1,22,2,2,5,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,0,60,60,180,180,1,1,0,0,12345
