PersonalID,Woman,Man,NonBinary,CulturallySpecific,Transgender,Questioning,DifferentIdentity,GenderNone,DifferentIdentityText,DateCreated,DateUpdated,UserID,DateDeleted,ExportID
702026,0,1,0,0,0,0,0,,,2022-06-10 19:23:46,2022-06-10 19:23:46,30,,1036
702368,1,0,0,0,0,0,0,,,2022-06-16 20:53:57,2022-06-16 20:53:57,30,,1036
702369,1,0,0,0,0,0,0,,,2022-06-16 20:55:46,2022-06-16 20:55:46,30,,1036
702370,0,1,0,0,0,0,0,,,2022-06-16 20:56:22,2022-06-16 20:56:22,30,,1036
702399,1,0,0,0,0,0,0,,,2022-06-17 11:26:12,2022-06-23 08:29:25,28,,1036
702509,1,0,0,0,0,0,0,,,2022-06-20 14:46:48,2022-06-20 14:46:48,27,,1036
703349,0,1,0,0,0,0,0,,,2022-07-03 09:50:36,2022-07-03 09:50:36,23,,1036
703350,0,1,0,0,0,0,0,,,2022-07-03 10:20:42,2022-07-03 10:20:42,30,,1036
705720,1,0,0,0,0,0,0,,,2022-08-09 21:33:21,2022-08-09 21:33:21,23,,1036
705721,1,0,0,0,0,0,0,,,2022-08-09 21:35:13,2022-08-09 21:35:13,23,,1036
705933,0,1,0,0,0,0,0,,,2022-08-13 20:13:22,2022-08-13 20:13:22,30,,1036
705935,0,1,0,0,0,0,0,,,2022-08-14 01:52:21,2022-08-14 01:52:21,23,,1036
628600,0,1,0,0,0,0,0,,,2018-08-08 20:16:08,2018-08-08 20:16:08,26,,1036
628601,1,0,0,0,0,0,0,,,2018-08-08 20:19:42,2018-08-08 20:22:43,26,,1036
659501,0,1,0,0,0,0,0,,,2020-03-26 14:44:31,2020-03-31 15:52:36,26,,1036
672602,0,1,0,0,0,0,0,,,2020-12-11 09:36:44,2020-12-11 09:36:44,26,,1036
672605,1,0,0,0,0,0,0,,,2020-12-11 09:39:08,2020-12-11 09:39:08,26,,1036
673305,1,0,0,0,0,0,0,,,2020-12-21 09:44:11,2020-12-21 09:44:11,27,,1036
673307,1,0,0,0,0,0,0,,,2020-12-21 10:05:42,2021-10-05 08:45:25,26,,1036
673309,1,0,0,0,0,0,0,,,2020-12-21 10:07:12,2021-10-05 08:45:10,26,,1036
694968,0,1,0,0,0,0,0,,,2022-01-14 13:41:29,2022-01-14 13:41:29,26,,1036
696644,1,0,0,0,0,0,0,,,2022-02-21 08:59:58,2022-02-21 08:59:58,26,,1036
699777,0,1,0,0,0,0,0,,,2022-04-27 14:14:35,2022-04-27 14:14:35,26,,1036
703623,1,0,0,0,0,0,0,,,2022-07-07 13:09:46,2022-07-07 13:09:46,26,,1036
703625,1,0,0,0,0,0,0,,,2022-07-07 13:11:50,2022-07-07 13:11:50,26,,1036
704460,1,0,0,0,0,0,0,,,2022-07-21 10:25:13,2022-07-21 10:25:13,26,,1036
704461,0,1,0,0,0,0,0,,,2022-07-21 10:28:51,2022-07-21 10:28:51,26,,1036
704462,0,1,0,0,0,0,0,,,2022-07-21 10:29:50,2022-07-21 10:29:50,26,,1036
180330,1,0,0,0,0,0,0,,,2008-10-21 10:59:02,2020-07-22 12:48:15,13,,1036
192240,0,1,0,0,0,0,0,,,2009-03-26 14:42:53,2020-07-22 12:47:22,24,,1036
204466,0,1,0,0,0,0,0,,,2009-08-03 11:40:48,2017-01-31 10:00:32,17,,1036
234723,0,1,0,0,0,0,0,,,2010-04-23 09:50:38,2017-01-31 10:05:43,17,,1036
284892,0,1,0,0,0,0,0,,,2011-03-19 15:24:52,2020-07-22 12:48:54,17,,1036
380734,0,1,0,0,0,0,0,,,2013-02-21 10:39:51,2018-06-19 07:48:23,24,,1036
390794,0,1,0,0,0,0,0,,,2013-06-10 10:58:03,2014-11-01 11:33:45,17,,1036
518044,0,1,0,0,0,0,0,,,2014-09-24 08:14:01,2020-07-22 12:46:12,24,,1036
546485,1,0,0,0,0,0,0,,,2015-06-30 07:29:34,2016-10-24 17:15:00,23,,1036
595610,1,0,0,0,0,0,0,,,2016-12-14 08:10:08,2020-11-11 12:00:54,24,,1036
597760,1,0,0,0,0,0,0,,,2017-01-25 07:04:59,2017-01-25 07:04:59,23,,1036
601318,0,1,0,0,0,0,0,,,2017-03-30 12:36:32,2017-07-12 12:03:15,23,,1036
610839,1,0,0,0,0,0,0,,,2017-08-25 13:28:54,2017-08-25 13:28:54,23,,1036
613884,0,1,0,0,0,0,0,,,2017-10-23 06:04:10,2019-08-03 10:19:30,24,,1036
615537,0,1,0,0,0,0,0,,,2017-11-21 10:32:30,2021-03-10 02:18:39,27,,1036
615858,1,0,0,0,0,0,0,,,2017-11-29 08:43:24,2017-11-29 08:43:24,24,,1036
620018,0,1,0,0,0,0,0,,,2018-02-26 10:08:28,2018-04-24 10:47:34,23,,1036
628520,0,1,0,0,0,0,0,,,2018-08-07 16:03:03,2018-12-21 09:33:26,24,,1036
638009,1,0,0,0,0,0,0,,,2019-02-06 06:40:06,2019-02-06 06:54:41,59,,1036
640895,0,1,0,0,0,0,0,,,2019-04-08 12:27:31,2019-04-26 15:12:41,25,,1036
641700,0,1,0,0,0,0,0,,,2019-04-23 16:51:25,2019-04-23 16:51:25,25,,1036
644272,0,1,0,0,0,0,0,,,2019-06-05 15:32:21,2019-06-10 10:08:23,25,,1036
644550,1,0,0,0,0,0,0,,,2019-06-11 13:47:12,2022-07-25 17:50:24,44,,1036
644689,0,1,0,0,0,0,0,,,2019-06-13 07:28:10,2019-06-13 07:28:10,24,,1036
644984,0,1,0,0,0,0,0,,,2019-06-19 08:47:48,2020-12-29 15:12:33,24,,1036
646440,0,1,0,0,0,0,0,,,2019-07-12 14:49:34,2020-07-22 12:52:30,23,,1036
667674,1,0,0,0,0,0,0,,,2020-09-18 09:32:23,2020-09-18 09:32:23,25,,1036
676970,0,1,0,0,0,0,0,,,2021-02-04 10:21:46,2021-02-04 10:21:46,25,,1036
219085,0,1,0,0,0,0,0,,,2009-12-15 16:46:38,2020-09-16 07:00:03,16,,1036
399133,1,0,0,0,0,0,0,,,2013-08-15 16:43:50,2020-11-20 09:05:14,23,,1036
584910,1,0,0,0,0,0,0,,,2016-07-31 11:11:57,2016-07-31 11:11:57,26,,1036
600279,0,1,0,0,0,0,0,,,2017-03-09 21:00:53,2022-06-30 08:39:41,23,,1036
605773,1,0,0,0,0,0,0,,,2017-06-12 13:19:31,2020-12-07 08:42:27,23,,1036
633342,0,1,0,0,0,0,0,,,2018-11-02 08:31:01,2022-07-29 14:38:01,25,,1036
667350,0,1,0,0,0,0,0,,,2020-09-11 14:45:18,2020-09-11 16:25:00,16,,1036
670648,0,1,0,0,0,0,0,,,2020-11-12 08:44:38,2021-11-16 15:50:25,16,,1036
671183,0,1,0,0,0,0,0,,,2020-11-20 09:07:10,2020-11-25 08:52:49,23,,1036
685217,1,0,0,0,0,0,0,,,2021-07-08 01:25:56,2022-06-20 09:32:06,27,,1036
696851,0,1,0,0,0,0,0,,,2022-02-24 14:23:21,2022-02-28 09:24:56,27,,1036
700481,0,1,0,0,0,0,0,,,2022-05-11 09:35:30,2022-05-11 09:35:46,27,,1036
703665,0,1,0,0,0,0,0,,,2022-07-07 17:54:59,2022-08-09 14:37:46,30,,1036
620079,0,1,0,0,0,0,0,,,2018-02-27 09:06:17,2021-12-09 11:10:34,26,,1036
622880,1,0,0,0,0,0,0,,,2018-04-30 15:34:59,2021-11-10 15:09:00,14,,1036
629419,0,1,0,0,0,0,0,,,2018-08-26 16:11:13,2018-08-26 16:11:13,14,,1036
655104,0,1,0,0,0,0,0,,,2019-12-18 10:19:34,2021-02-04 11:04:17,25,,1036
658877,0,1,0,0,0,0,0,,,2020-03-09 13:22:27,2020-03-09 13:22:27,26,,1036
663418,0,1,0,0,0,0,0,,,2020-06-30 13:34:10,2022-07-11 09:51:05,25,,1036
669464,0,1,0,0,0,0,0,,,2020-10-22 09:58:04,2020-10-22 09:58:04,26,,1036
673197,0,1,0,0,0,0,0,,,2020-12-18 08:50:40,2020-12-18 08:50:40,26,,1036
673233,1,0,0,0,0,0,0,,,2020-12-18 14:14:40,2020-12-18 14:14:40,14,,1036
674576,0,1,0,0,0,0,0,,,2021-01-11 11:25:49,2021-01-11 11:25:49,26,,1036
675211,0,1,0,0,0,0,0,,,2021-01-18 16:20:15,2021-01-18 16:20:15,26,,1036
679777,0,1,0,0,0,0,0,,,2021-03-15 09:11:16,2021-03-15 09:11:16,26,,1036
680090,0,1,0,0,0,0,0,,,2021-03-21 09:19:19,2021-03-21 09:19:19,28,,1036
682032,0,1,0,0,0,0,0,,,2021-04-30 16:53:47,2021-04-30 16:54:19,26,,1036
685933,0,1,0,0,0,0,0,,,2021-07-21 12:16:04,2021-07-21 12:16:04,14,,1036
689093,0,1,0,0,0,0,0,,,2021-09-20 11:20:10,2021-09-20 11:20:10,26,,1036
693116,1,0,0,0,0,0,0,,,2021-12-07 11:05:43,2021-12-07 11:05:43,26,,1036
696592,1,0,0,0,0,0,0,,,2022-02-18 09:24:21,2022-02-18 09:24:21,14,,1036
696594,0,1,0,0,0,0,0,,,2022-02-18 10:10:59,2022-02-18 10:14:22,14,,1036
697579,0,1,0,0,0,0,0,,,2022-03-14 10:48:35,2022-03-14 10:48:35,29,,1036
697689,0,0,1,0,0,0,0,,,2022-03-16 13:49:44,2022-07-12 07:58:30,29,,1036
698435,0,1,0,0,0,0,0,,,2022-03-31 10:03:50,2022-03-31 10:03:50,14,,1036
699404,1,0,0,0,0,0,0,,,2022-04-20 17:42:06,2022-04-20 17:42:06,14,,1036
701303,0,1,0,0,0,0,0,,,2022-05-27 14:42:43,2022-05-27 14:42:43,29,,1036
673322,1,0,0,0,0,0,0,,,2020-12-21 11:31:42,2020-12-21 11:31:42,25,,1036
690224,1,0,0,0,0,0,0,,,2021-10-08 09:35:24,2022-01-10 15:02:43,29,,1036
690225,0,1,0,0,0,0,0,,,2021-10-08 09:36:52,2021-10-08 09:36:52,29,,1036
690692,1,0,0,0,0,0,0,,,2021-10-19 10:32:35,2021-11-01 17:07:26,25,,1036
702393,0,1,0,0,0,0,0,,,2022-06-17 11:01:14,2022-06-17 11:01:14,29,,1036
704279,0,1,0,0,0,0,0,,,2022-07-19 09:04:16,2022-07-27 10:42:47,29,,1036
705780,0,1,0,0,0,0,0,,,2022-08-10 15:47:26,2022-08-10 15:47:26,29,,1036
706611,0,1,0,0,0,0,0,,,2022-08-24 12:41:01,2022-08-24 12:41:01,29,,1036
706612,1,0,0,0,0,0,0,,,2022-08-24 12:44:42,2022-08-24 12:44:42,29,,1036
706743,1,0,0,0,0,0,0,,,2022-08-26 08:17:41,2022-08-26 08:17:41,29,,1036
706810,0,1,0,0,0,0,0,,,2022-08-26 15:11:15,2022-08-26 15:11:15,29,,1036
708122,0,1,0,0,0,0,0,,,2022-09-16 11:22:38,2022-09-16 11:23:35,29,,1036
134345,0,1,0,0,0,0,0,,,2006-10-11 17:47:58,2021-12-15 08:27:41,29,,1036
176754,0,1,0,0,0,0,0,,,2008-09-10 11:19:30,2021-12-16 07:31:08,29,,1036
618179,0,1,0,0,0,0,0,,,2018-01-19 08:40:04,2018-01-19 08:40:04,29,,1036
631859,0,1,0,0,0,0,0,,,2018-10-05 08:58:37,2018-10-05 08:58:37,22,,1036
640839,0,1,0,0,0,0,0,,,2019-04-05 13:01:05,2019-04-05 13:01:05,21,,1036
641953,1,0,0,0,0,0,0,,,2019-04-29 15:12:40,2022-07-14 08:33:55,26,,1036
644978,0,1,0,0,0,0,0,,,2019-06-18 17:30:06,2022-06-22 08:26:07,16,,1036
647446,0,1,0,0,0,0,0,,,2019-07-29 16:00:01,2022-05-02 11:59:09,26,,1036
669313,0,1,0,0,0,0,0,,,2020-10-20 07:45:41,2020-10-20 07:45:41,25,,1036
669928,0,1,0,0,0,0,0,,,2020-10-30 12:20:31,2020-10-30 12:20:31,26,,1036
684918,0,1,0,0,0,0,0,,,2021-07-01 10:30:12,2021-07-01 10:30:12,25,,1036
688807,0,1,0,0,0,0,0,,,2021-09-14 13:27:42,2021-10-07 09:21:52,29,,1036
688809,0,1,0,0,0,0,0,,,2021-09-14 13:30:17,2021-11-05 07:20:34,29,,1036
689671,0,1,0,0,0,0,0,,,2021-09-29 13:20:37,2021-10-08 14:33:35,26,,1036
690034,0,1,0,0,0,0,0,,,2021-10-05 10:50:20,2021-11-17 13:49:19,29,,1036
690477,0,1,0,0,0,0,0,,,2021-10-14 09:26:19,2021-10-14 09:26:19,26,,1036
691011,1,0,0,0,0,0,0,,,2021-10-26 11:59:04,2021-11-10 10:56:18,26,,1036
691012,0,1,0,0,0,0,0,,,2021-10-26 11:59:52,2022-06-08 09:42:04,26,,1036
691013,1,0,0,0,0,0,0,,,2021-10-26 12:01:27,2022-07-14 08:34:37,26,,1036
691014,0,1,0,0,0,0,0,,,2021-10-26 12:01:51,2021-10-26 12:01:51,26,,1036
691015,1,0,0,0,0,0,0,,,2021-10-26 12:02:28,2021-10-26 12:02:28,26,,1036
691016,0,1,0,0,0,0,0,,,2021-10-26 12:05:04,2021-10-26 12:05:04,26,,1036
695249,1,0,0,0,0,0,0,,,2022-01-21 09:42:48,2022-01-21 09:42:48,24,,1036
704224,1,0,0,0,0,0,0,,,2022-07-18 11:00:21,2022-07-18 11:00:21,26,,1036
704226,0,1,0,0,0,0,0,,,2022-07-18 11:10:01,2022-07-18 11:10:01,26,,1036
573738,1,0,0,0,0,0,0,,,2016-04-01 16:21:00,2016-04-01 16:21:00,26,,1036
674682,1,0,0,0,0,0,0,,,2021-01-12 12:57:01,2021-02-11 15:13:45,26,,1036
680487,0,1,0,0,0,0,0,,,2021-03-25 15:20:25,2021-10-04 14:13:54,27,,1036
681240,1,0,0,0,0,0,0,,,2021-04-13 11:43:56,2021-10-01 11:13:46,26,,1036
682485,0,1,0,0,1,0,0,,,2021-05-12 17:27:37,2021-05-12 17:27:37,27,,1036
682731,1,0,0,0,0,0,0,,,2021-05-18 16:41:54,2021-05-18 16:41:54,27,,1036
685496,0,0,1,0,0,0,0,,,2021-07-13 13:29:42,2021-07-13 13:29:42,29,,1036
685506,1,0,0,0,0,0,0,,,2021-07-13 14:28:32,2021-07-13 14:28:32,27,,1036
688880,1,0,0,0,0,0,0,,,2021-09-15 13:44:57,2021-09-15 13:44:57,27,,1036
688885,1,0,0,0,0,0,0,,,2021-09-15 14:15:37,2021-09-15 14:15:37,26,,1036
689606,1,0,0,0,0,0,0,,,2021-09-28 14:14:39,2021-09-28 14:14:39,26,,1036
690101,0,1,0,0,0,0,0,,,2021-10-06 09:14:17,2021-10-06 09:14:17,26,,1036
690113,1,0,0,0,0,0,0,,,2021-10-06 11:33:36,2021-10-18 12:30:43,26,,1036
690120,1,0,0,0,0,0,0,,,2021-10-06 12:41:29,2021-10-06 12:41:29,27,,1036
690239,1,0,0,0,0,0,0,,,2021-10-08 11:42:15,2021-10-08 11:42:15,29,,1036
690365,1,0,0,0,0,0,0,,,2021-10-12 10:01:44,2021-10-12 10:01:44,29,,1036
690791,1,0,0,0,0,0,0,,,2021-10-21 10:50:47,2022-04-21 13:27:39,18,,1036
690792,1,0,0,0,0,0,0,,,2021-10-21 10:51:25,2022-04-21 13:27:52,18,,1036
691717,1,0,0,0,0,0,0,,,2021-11-08 10:01:04,2021-11-08 10:01:04,29,,1036
692469,1,0,0,0,0,0,0,,,2021-11-22 14:03:03,2021-11-22 14:03:03,27,,1036
692474,1,0,0,0,0,0,0,,,2021-11-22 15:00:44,2021-11-22 15:03:00,29,,1036
692476,0,1,0,0,0,0,0,,,2021-11-22 15:06:53,2021-11-22 15:26:58,29,,1036
692852,0,0,0,0,1,0,0,,,2021-12-01 12:43:00,2022-04-18 16:44:02,29,,1036
693157,1,0,0,0,0,0,0,,,2021-12-07 14:38:24,2022-04-18 16:47:06,29,,1036
693265,0,0,1,0,0,0,0,,,2021-12-09 09:21:10,2022-01-18 12:57:23,29,,1036
693652,0,1,0,0,0,0,0,,,2021-12-17 10:36:12,2021-12-17 10:36:12,29,,1036
695510,1,0,0,0,0,0,0,,,2022-01-26 14:10:47,2022-01-26 14:10:47,29,,1036
697805,1,0,0,0,0,0,0,,,2022-03-18 12:12:20,2022-03-18 12:12:20,26,,1036
700280,0,1,0,0,0,0,0,,,2022-05-06 13:38:59,2022-05-06 13:38:59,30,,1036
700337,1,0,0,0,0,0,0,,,2022-05-09 10:16:40,2022-05-09 10:16:40,30,,1036
700558,1,0,0,0,0,0,0,,,2022-05-12 11:12:38,2022-05-12 11:12:38,30,,1036
701183,1,0,0,0,0,0,0,,,2022-05-25 16:18:30,2022-05-31 16:30:15,30,,1036
702903,0,1,0,0,0,0,0,,,2022-06-27 10:29:00,2022-06-27 11:01:58,29,,1036
704868,1,0,0,0,0,0,0,,,2022-07-28 10:23:44,2022-07-28 10:23:44,30,,1036
705921,1,0,0,0,0,0,0,,,2022-08-12 15:05:11,2022-08-30 09:56:04,30,,1036
706394,1,0,0,0,0,0,0,,,2022-08-22 10:00:34,2022-08-23 09:16:59,29,,1036
706439,1,0,0,0,0,0,0,,,2022-08-22 14:13:55,2022-08-22 14:13:55,29,,1036
706442,1,0,0,0,0,0,0,,,2022-08-22 14:29:47,2022-08-22 14:30:19,29,,1036
706823,0,1,0,0,0,0,0,,,2022-08-26 16:24:48,2022-08-26 16:24:48,26,,1036
288419,1,0,0,0,0,0,0,,,2011-04-05 12:14:52,2022-09-01 10:32:16,28,,1036
517240,1,0,0,0,0,0,0,,,2014-09-16 15:46:40,2017-07-26 14:25:58,28,,1036
552251,0,1,0,0,0,0,0,,,2015-08-24 12:55:17,2015-08-24 12:55:17,28,,1036
597164,1,0,0,0,0,0,0,,,2017-01-13 12:37:59,2017-01-13 12:37:59,26,,1036
598278,1,0,0,0,0,0,0,,,2017-02-01 04:37:20,2017-02-01 04:41:13,16,,1036
606553,1,0,0,0,0,0,0,,,2017-06-23 09:27:13,2017-06-23 09:42:45,25,,1036
608931,1,0,0,0,0,0,0,,,2017-07-26 12:24:31,2017-07-26 12:24:31,28,,1036
608933,0,1,0,0,0,0,0,,,2017-07-26 12:27:08,2022-07-28 09:50:38,28,,1036
608944,0,1,0,0,0,0,0,,,2017-07-26 12:35:16,2022-07-28 09:51:17,28,,1036
616111,1,0,0,0,0,0,0,,,2017-12-04 12:13:21,2022-03-09 15:53:26,26,,1036
626834,1,0,0,0,0,0,0,,,2018-07-12 16:31:05,2018-07-12 16:31:05,28,,1036
626837,1,0,0,0,0,0,0,,,2018-07-12 16:32:56,2018-10-16 17:12:37,28,,1036
626838,0,1,0,0,0,0,0,,,2018-07-12 16:33:50,2018-10-16 17:13:43,28,,1036
626840,0,1,0,0,0,0,0,,,2018-07-12 16:34:24,2018-10-16 17:11:51,28,,1036
626842,0,1,0,0,0,0,0,,,2018-07-12 16:35:00,2018-10-16 17:11:08,28,,1036
627375,1,0,0,0,0,0,0,,,2018-07-22 18:48:07,2021-12-03 11:35:03,26,,1036
631138,1,0,0,0,0,0,0,,,2018-09-24 14:22:42,2018-09-24 14:22:42,27,,1036
635482,1,0,0,0,0,0,0,,,2018-12-12 15:44:50,2018-12-28 08:18:23,27,,1036
636700,1,0,0,0,0,0,0,,,2019-01-09 16:00:39,2020-08-27 08:59:17,23,,1036
637859,1,0,0,0,0,0,0,,,2019-02-04 12:36:36,2019-02-04 12:36:36,28,,1036
640916,1,0,0,0,0,0,0,,,2019-04-08 14:08:25,2022-03-14 10:29:01,25,,1036
641458,1,0,0,0,0,0,0,,,2019-04-17 16:14:53,2019-04-17 16:14:53,29,,1036
650975,1,0,0,0,0,0,0,,,2019-09-28 11:29:09,2019-09-28 11:29:09,29,,1036
650976,0,1,0,0,0,0,0,,,2019-09-28 11:33:08,2019-09-28 11:33:08,29,,1036
650977,0,1,0,0,0,0,0,,,2019-09-28 11:34:04,2019-09-28 11:34:04,29,,1036
650978,0,1,0,0,0,0,0,,,2019-09-28 11:35:25,2019-09-28 11:35:25,29,,1036
650980,0,1,0,0,0,0,0,,,2019-09-28 11:37:21,2019-09-28 11:37:21,29,,1036
652755,1,0,0,0,0,0,0,,,2019-11-03 07:07:43,2019-11-03 07:07:43,25,,1036
653992,1,0,0,0,0,0,0,,,2019-11-24 07:28:08,2019-11-24 07:28:08,25,,1036
657323,1,0,0,0,0,0,0,,,2020-02-04 10:46:09,2020-08-14 12:39:28,24,,1036
659777,1,0,0,0,0,0,0,,,2020-04-01 15:48:48,2020-04-01 15:48:48,27,,1036
660835,1,0,0,0,0,0,0,,,2020-04-27 09:28:51,2020-05-21 11:06:15,27,,1036
661029,0,1,0,0,0,0,0,,,2020-05-01 15:58:08,2020-05-01 15:58:08,27,,1036
661030,0,1,0,0,0,0,0,,,2020-05-01 16:01:06,2020-05-01 16:01:06,27,,1036
661031,1,0,0,0,0,0,0,,,2020-05-01 16:04:00,2020-05-01 16:04:00,27,,1036
661271,1,0,0,0,0,0,0,,,2020-05-07 16:07:05,2021-04-27 10:18:44,27,,1036
662854,1,0,0,0,0,0,0,,,2020-06-18 09:44:41,2020-06-18 09:44:41,25,,1036
668601,1,0,0,0,0,0,0,,,2020-10-06 15:12:11,2020-10-06 15:12:11,25,,1036
669472,1,0,0,0,0,0,0,,,2020-10-22 11:35:26,2021-12-01 14:07:59,27,,1036
672917,1,0,0,0,0,0,0,,,2020-12-15 13:22:55,2020-12-15 13:22:55,26,,1036
672978,1,0,0,0,0,0,0,,,2020-12-16 09:34:49,2021-04-02 12:27:44,28,,1036
681792,1,0,0,0,0,0,0,,,2021-04-26 12:45:33,2021-04-26 13:36:11,29,,1036
682842,1,0,0,0,0,0,0,,,2021-05-20 13:43:47,2021-05-20 13:43:47,29,,1036
683324,1,0,0,0,0,0,0,,,2021-06-01 09:03:15,2021-06-01 09:03:15,28,,1036
683516,1,0,0,0,0,0,0,,,2021-06-04 08:13:07,2021-06-04 08:13:07,28,,1036
683920,1,0,0,0,0,0,0,,,2021-06-14 08:50:51,2021-06-14 08:50:51,29,,1036
684591,1,0,0,0,0,0,0,,,2021-06-25 12:12:10,2021-06-25 12:12:10,28,,1036
687423,1,0,0,0,0,0,0,,,2021-08-20 13:40:00,2021-08-20 13:40:00,29,,1036
688857,1,0,0,0,0,0,0,,,2021-09-15 10:45:27,2022-03-14 10:29:14,30,,1036
690162,1,0,0,0,0,0,0,,,2021-10-07 12:23:35,2021-10-07 12:23:35,29,,1036
691357,0,1,0,0,0,0,0,,,2021-11-02 09:04:10,2021-11-02 09:05:28,28,,1036
691973,1,0,0,0,0,0,0,,,2021-11-11 13:11:53,2021-11-11 13:11:53,28,,1036
692978,1,0,0,0,0,0,0,,,2021-12-03 11:34:18,2021-12-14 09:40:05,26,,1036
693112,1,0,0,0,0,0,0,,,2021-12-07 10:22:00,2021-12-07 11:00:56,29,,1036
693533,1,0,0,0,0,0,0,,,2021-12-15 10:15:44,2021-12-15 10:15:44,29,,1036
693535,1,0,0,0,0,0,0,,,2021-12-15 10:20:17,2021-12-15 10:20:17,29,,1036
693985,1,0,0,0,0,0,0,,,2021-12-27 08:44:34,2021-12-27 09:03:56,26,,1036
693986,0,1,0,0,0,0,0,,,2021-12-27 08:45:37,2021-12-27 08:45:37,26,,1036
693987,1,0,0,0,0,0,0,,,2021-12-27 08:45:53,2021-12-27 08:45:53,26,,1036
694201,1,0,0,0,0,0,0,,,2021-12-30 15:12:19,2021-12-30 15:12:19,29,,1036
694292,1,0,0,0,0,0,0,,,2022-01-03 11:27:35,2022-01-03 11:27:35,28,,1036
695280,1,0,0,0,0,0,0,,,2022-01-21 14:11:32,2022-01-21 14:11:32,29,,1036
695322,1,0,0,0,0,0,0,,,2022-01-24 09:54:01,2022-01-24 09:54:01,28,,1036
695323,1,0,0,0,0,0,0,,,2022-01-24 09:55:06,2022-01-24 09:55:06,28,,1036
695566,0,1,0,0,0,0,0,,,2022-01-27 09:45:06,2022-01-27 09:45:06,28,,1036
695778,0,1,0,0,0,0,0,,,2022-02-01 10:20:52,2022-03-09 13:42:18,28,,1036
695832,1,0,0,0,0,0,0,,,2022-02-02 09:50:07,2022-02-02 09:50:07,28,,1036
695937,1,0,0,0,0,0,0,,,2022-02-03 13:38:12,2022-02-03 13:38:12,29,,1036
695938,0,1,0,0,0,0,0,,,2022-02-03 13:40:02,2022-02-03 13:40:02,29,,1036
696024,0,1,0,0,0,0,0,,,2022-02-04 16:45:04,2022-02-04 16:45:04,29,,1036
696767,1,0,0,0,0,0,0,,,2022-02-23 10:41:21,2022-02-23 10:41:21,29,,1036
697858,1,0,0,0,0,0,0,,,2022-03-21 09:35:27,2022-03-21 09:35:27,28,,1036
699166,1,0,0,0,0,0,0,,,2022-04-14 14:43:50,2022-04-14 14:43:50,28,,1036
701683,1,0,0,0,0,0,0,,,2022-06-06 15:36:59,2022-06-06 15:36:59,28,,1036
703504,1,0,0,0,0,0,0,,,2022-07-06 13:18:09,2022-07-06 13:18:09,28,,1036
