RowTotal,Stat,ReturnTime,HHType,HHChronic,HHVet,HHDisability,HHFleeingDV,HoHRaceEthnicity,HHAdult,HHChild,HHNoDOB,HHAdultAge,HHParent,ESTStatus,ESTGeography,ESTLivingSit,ESTDestination,ESTChronic,ESTVet,ESTDisability,ESTFleeingDV,ESTAC3Plus,ESTAdultAge,ESTParent,RRHStatus,RRHMoveIn,RRHGeography,RRHLivingSit,RRHDestination,RRHPreMoveInDays,RRHChronic,RRHVet,RRHDisability,RRHFleeingDV,RRHAC3Plus,RRHAdultAge,RRHParent,PSHStatus,PSHMoveIn,PSHGeography,PSHLivingSit,PSHDestination,PSHHousedDays,PSHChronic,PSHVet,PSHDisability,PSHFleeingDV,PSHAC3Plus,PSHAdultAge,PSHParent,ESDays,THDays,ESTDays,RRHPSHPreMoveInDays,RRHHousedDays,SystemDaysNotPSHHoused,SystemHomelessDays,Other3917Days,TotalHomelessDays,SystemPath,ESTAHAR,RRHAHAR,PSHAHAR,RRHSOStatus,RRHSOMoveIn,ReportID
1,5,-1,1,0,0,1,2,5,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,2,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,2,101,-1,24,0,0,1,2,0,55,0,0,0,0,30,0,30,30,1094,1094,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,0,1,2,5,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,410,-1,1095,0,0,1,2,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,1095,0,1095,1095,0,1095,4,0,0,0,0,-1,310050732
1,5,-1,1,0,0,1,2,5,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,101,-1,7,0,0,1,2,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,7,547,547,7,180,180,4,0,1,0,0,-1,310050732
1,5,-1,1,0,0,1,2,5,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,440,-1,7,0,0,1,2,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,7,547,547,7,0,7,4,0,1,0,0,-1,310050732
1,5,-1,1,0,0,1,2,5,2,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,0,3,434,-1,547,0,0,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,547,0,547,547,0,547,4,0,0,0,0,-1,310050732
1,5,-1,1,0,0,1,2,5,2,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,2,116,-1,24,0,0,1,2,0,25,0,90,0,90,7,0,90,90,730,1094,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,0,1,2,5,2,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,101,-1,1095,0,0,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,1095,0,1095,1095,7,1095,5,0,0,0,0,-1,310050732
1,5,-1,1,0,0,1,2,5,2,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,116,-1,30,0,0,1,2,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,547,547,30,30,60,4,0,1,0,0,-1,310050732
1,5,-1,1,0,0,1,2,15,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,440,-1,7,0,0,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,7,547,547,7,0,7,4,0,1,0,0,-1,310050732
1,5,-1,1,0,0,1,2,15,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,3,420,-1,120,0,0,1,2,0,55,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,0,1,2,15,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,3,116,-1,7,0,0,1,2,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,7,547,730,7,180,180,4,0,1,0,0,-1,310050732
1,5,-1,1,0,0,1,2,16,1,0,0,24,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,101,-1,30,0,0,1,2,0,24,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,90,0,90,7,547,547,90,30,90,5,0,1,0,0,-1,310050732
1,5,-1,1,0,0,1,2,35,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,2,440,-1,36,0,0,1,2,0,25,0,0,0,0,7,0,7,7,0,7,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,0,1,2,56,1,0,0,18,0,11,2,205,-1,0,0,1,2,0,18,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,730,730,0,0,730,730,0,730,2,1,0,0,0,-1,310050732
1,5,-1,1,0,0,1,2,56,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,2,101,-1,48,0,0,1,2,0,25,0,0,0,0,0,0,0,0,1095,1095,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,0,1,2,56,1,0,0,25,0,12,1,116,99,0,0,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,365,365,1,0,0,0,0,-1,310050732
1,5,-1,1,0,1,0,0,1,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,336,-1,36,0,1,0,0,0,25,0,0,0,0,60,0,60,60,0,60,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,1,0,0,1,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,410,-1,120,0,1,0,0,0,55,0,0,0,0,60,0,60,60,0,60,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,1,0,0,3,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,101,-1,48,0,1,0,0,0,25,0,0,0,0,365,0,365,365,365,547,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,1,0,0,3,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,101,-1,84,0,1,0,0,0,25,0,0,0,0,180,0,180,180,180,365,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,1,0,0,3,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,101,-1,120,0,1,0,0,0,25,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,1,0,0,3,1,0,0,25,0,11,1,336,-1,0,1,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,547,547,0,0,547,547,0,547,2,1,0,0,0,-1,310050732
1,5,-1,1,0,1,0,0,3,1,0,0,25,0,12,1,99,99,0,1,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,1095,1095,1,0,0,0,0,-1,310050732
1,5,-1,1,0,1,0,0,3,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,101,-1,84,0,1,0,0,0,55,0,0,0,0,30,0,30,30,365,365,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,1,0,0,3,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,101,-1,84,0,1,0,0,0,55,0,0,0,0,90,0,90,90,1094,1094,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,1,0,0,3,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,336,-1,120,0,1,0,0,0,55,0,0,0,0,180,0,180,180,0,180,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,1,0,0,3,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,410,-1,84,0,1,0,0,0,55,0,0,0,0,547,0,547,547,0,547,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,1,0,0,3,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,101,-1,90,0,1,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,90,90,30,547,547,90,7,90,7,0,1,0,0,-1,310050732
1,5,-1,1,0,1,0,0,3,1,0,0,55,0,11,1,410,-1,0,1,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,547,547,0,0,547,547,0,547,2,1,0,0,0,-1,310050732
1,5,-1,1,0,1,0,0,3,1,0,0,55,0,12,1,410,99,0,1,0,0,0,55,0,11,2,2,101,-1,60,0,1,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,90,90,0,547,547,90,0,90,6,0,1,0,0,-1,310050732
1,5,-1,1,0,1,0,0,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,101,-1,24,0,1,0,0,0,25,0,0,0,0,60,0,60,60,365,365,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,1,0,0,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,101,-1,48,0,1,0,0,0,25,0,0,0,0,90,0,90,90,30,180,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,1,0,0,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,101,-1,60,0,1,0,0,0,25,0,0,0,0,0,0,0,0,365,365,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,1,0,0,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,336,-1,60,0,1,0,0,0,25,0,0,0,0,180,0,180,180,0,180,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,1,0,0,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,116,-1,60,0,1,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,60,547,547,60,60,90,4,0,1,0,0,-1,310050732
1,5,-1,1,0,1,0,0,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,116,-1,60,0,1,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,60,547,547,60,30,90,4,0,1,0,0,-1,310050732
1,5,-1,1,0,1,0,0,5,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,0,1,410,-1,0,0,1,0,0,0,55,0,0,0,0,1095,0,1095,1095,0,1095,8,0,0,0,0,-1,310050732
1,5,-1,1,0,1,0,0,5,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,99,-1,120,0,1,0,0,0,55,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,-1,310050732
2,5,-1,1,0,1,0,0,5,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,101,-1,120,0,1,0,0,0,55,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,1,0,0,5,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,101,-1,120,0,1,0,0,0,55,0,0,0,0,90,0,90,90,0,90,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,1,0,0,5,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,410,-1,84,0,1,0,0,0,55,0,0,0,0,365,0,365,365,0,365,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,1,0,0,5,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,410,-1,120,0,1,0,0,0,55,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,1,0,0,5,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,410,-1,120,0,1,0,0,0,55,0,0,0,0,30,0,30,30,0,30,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,1,0,0,5,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,3,336,-1,120,0,1,0,0,0,55,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,1,0,0,5,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,116,-1,60,0,1,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,60,547,547,60,60,90,4,0,1,0,0,-1,310050732
1,5,-1,1,0,1,0,0,5,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,0,1,419,-1,0,0,1,0,0,0,55,0,0,365,365,547,0,730,730,0,730,12,0,0,0,0,-1,310050732
1,5,-1,1,0,1,0,0,5,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,0,3,336,-1,0,0,1,0,0,0,55,0,30,0,30,547,0,547,547,0,547,9,0,0,0,0,-1,310050732
1,5,-1,1,0,1,0,0,5,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,101,-1,48,0,1,0,0,0,55,0,365,0,365,0,0,365,365,30,365,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,1,0,0,5,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,116,-1,48,0,1,0,0,0,55,0,180,0,180,90,0,365,365,1095,1095,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,1,0,0,5,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,3,101,-1,36,0,1,0,0,0,55,0,60,0,60,0,0,60,60,0,60,-1,0,0,1,11,2,310050732
1,5,-1,1,0,1,0,0,5,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,2,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,101,-1,36,0,1,0,0,0,55,0,7,90,90,30,0,90,90,180,365,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,1,0,0,5,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,2,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,101,-1,48,0,1,0,0,0,55,0,30,0,30,7,0,30,30,7,30,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,1,0,0,5,1,0,0,55,0,11,1,101,-1,0,1,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,1094,1094,0,0,1094,1094,60,1094,3,1,0,0,0,-1,310050732
1,5,-1,1,0,1,1,0,1,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,116,-1,120,0,1,1,0,0,25,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,1,1,0,1,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,116,-1,180,0,1,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,180,730,1094,180,180,365,4,0,1,0,0,-1,310050732
1,5,-1,1,0,1,1,0,1,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,0,1,116,-1,0,0,1,1,0,0,55,0,0,0,0,1095,0,1095,1095,60,1095,8,0,0,0,0,-1,310050732
1,5,-1,1,0,1,1,0,3,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,0,1,101,-1,0,0,1,1,0,0,25,0,0,0,0,1095,0,1095,1095,1094,1095,8,0,0,0,0,-1,310050732
1,5,-1,1,0,1,1,0,3,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,0,1,410,-1,0,0,1,1,0,0,25,0,0,0,0,547,0,547,547,0,547,8,0,0,0,0,-1,310050732
1,5,-1,1,0,1,1,0,3,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,0,1,314,-1,0,0,1,1,0,0,55,0,0,0,0,1094,0,1094,1094,0,1094,8,0,0,0,0,-1,310050732
1,5,-1,1,0,1,1,0,3,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,0,1,335,-1,0,0,1,1,0,0,55,0,0,0,0,547,0,547,547,0,547,8,0,0,0,0,-1,310050732
1,5,-1,1,0,1,1,0,3,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,101,-1,36,0,1,1,0,0,55,0,0,0,0,90,0,90,90,180,365,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,1,1,0,3,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,101,-1,60,0,1,1,0,0,55,0,0,0,0,180,0,180,180,547,730,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,1,1,0,3,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,116,-1,36,0,1,1,0,0,55,0,0,0,0,90,0,90,90,60,180,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,1,1,0,3,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,116,-1,48,0,1,1,0,0,55,0,0,0,0,730,0,730,730,365,1094,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,1,1,0,3,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,336,-1,36,0,1,1,0,0,55,0,0,0,0,30,0,30,30,0,30,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,1,1,0,3,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,410,-1,48,0,1,1,0,0,55,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,1,1,0,3,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,410,-1,60,0,1,1,0,0,55,0,0,0,0,60,0,60,60,0,60,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,1,1,0,3,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,116,-1,180,0,1,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,180,730,1094,180,30,180,4,0,1,0,0,-1,310050732
1,5,-1,1,0,1,1,0,3,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,101,-1,48,0,1,1,0,0,55,0,180,0,180,180,0,365,365,1095,1095,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,1,1,0,3,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,2,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,116,-1,48,0,1,1,0,0,55,0,60,0,60,60,0,180,180,365,547,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,1,1,0,3,1,0,0,55,0,11,1,410,-1,0,1,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,547,547,0,0,547,547,0,547,2,1,0,0,0,-1,310050732
1,5,-1,1,0,1,1,0,3,3,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,101,-1,60,0,1,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,60,730,730,60,30,60,4,0,1,0,0,-1,310050732
1,5,-1,1,0,1,1,0,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,0,1,431,-1,0,0,1,1,0,0,25,0,0,0,0,1094,0,1094,1094,0,1094,8,0,0,0,0,-1,310050732
1,5,-1,1,0,1,1,0,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,116,-1,60,0,1,1,0,0,25,0,0,0,0,90,0,90,90,180,365,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,1,1,0,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,336,-1,36,0,1,1,0,0,25,0,0,0,0,180,0,180,180,60,180,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,1,1,0,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,410,-1,84,0,1,1,0,0,25,0,0,0,0,60,0,60,60,0,60,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,1,1,0,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,2,433,-1,36,0,1,1,0,0,25,0,0,0,0,7,0,7,7,0,7,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,1,1,0,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,101,-1,30,0,1,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,730,730,30,30,60,4,0,1,0,0,-1,310050732
1,5,-1,1,0,1,1,0,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,116,-1,30,0,1,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,547,547,30,30,60,4,0,1,0,0,-1,310050732
1,5,-1,1,0,1,1,0,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,116,-1,60,0,1,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,60,547,547,60,60,180,4,0,1,0,0,-1,310050732
1,5,-1,1,0,1,1,0,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,116,-1,90,0,1,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,90,547,547,90,30,180,4,0,1,0,0,-1,310050732
1,5,-1,1,0,1,1,0,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,207,-1,60,0,1,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,60,547,547,60,180,180,4,0,1,0,0,-1,310050732
1,5,-1,1,0,1,1,0,5,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,101,-1,36,0,1,1,0,0,25,0,0,90,90,0,0,90,90,60,180,-1,0,0,1,0,-1,310050732
1,5,-1,1,0,1,1,0,5,1,0,0,25,0,11,1,116,-1,0,1,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,547,547,0,0,547,547,60,547,2,1,0,0,0,-1,310050732
1,5,-1,1,0,1,1,0,5,1,0,0,25,0,11,1,116,-1,0,1,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,547,547,0,0,547,547,180,730,2,1,0,0,0,-1,310050732
1,5,-1,1,0,1,1,0,5,1,0,0,25,0,11,3,101,-1,0,1,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,1095,1095,0,0,1095,1095,7,1095,2,1,0,0,0,-1,310050732
1,5,-1,1,0,1,1,0,5,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,0,1,101,-1,0,0,1,1,0,0,55,0,0,0,0,1095,0,1095,1095,30,1095,8,0,0,0,0,-1,310050732
1,5,-1,1,0,1,1,0,5,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,0,1,101,-1,0,0,1,1,0,0,55,0,0,0,0,1095,0,1095,1095,60,1095,8,0,0,0,0,-1,310050732
1,5,-1,1,0,1,1,0,5,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,0,1,101,-1,0,0,1,1,0,0,55,0,0,0,0,1095,0,1095,1095,547,1095,8,0,0,0,0,-1,310050732
1,5,-1,1,0,1,1,0,5,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,0,1,116,-1,0,0,1,1,0,0,55,0,0,0,0,1095,0,1095,1095,180,1095,8,0,0,0,0,-1,310050732
